name,filtered_genre,gender,race,api,black,hispanic,white
Lil Boom,Rap,female,white,0.002276772,0.112340815,0.016593447,0.86878896
Lil Cuete,Hip-hop,female,hispanic,0.027401598,0.00470643,0.91102976,0.056862246
Lil Darkie,Rap,female,white,0.003141033,0.14897093,0.021590378,0.8262976
Lil Dicky,Pop,female,white,0.000437624,0.014743676,0.004434039,0.9803846
Lil Donald,Rap,female,white,0.00482255,0.16842246,0.015876116,0.81087893
Lil Duke,Rap,female,white,0.003467794,0.10003694,0.010925682,0.8855696
Lil Durk,Hip-hop,female,white,0.00553814,0.11589343,0.015348963,0.8632195
Lil Happy Lil Sad,Rap,female,white,0.014609925,0.009022228,0.016933464,0.95943433
Lil Jon,EDM,female,white,0.013181513,0.25090504,0.025062365,0.7108511
Lil Jon & The East Side Boyz,Hip-hop,female,white,0.002924662,0.009244566,0.01941946,0.96841127
Lil Kapow,Rap,female,white,0.00391158,0.050755654,0.009691322,0.9356415
Lil Keed,Hip-hop,female,white,0.02729829,0.19322228,0.02821006,0.7512694
Lil Keke,Hip-hop,female,white,0.000803498,0.07840154,0.010825139,0.90996987
Lil Los,Rap,female,white,0.008602799,0.009340932,0.21000995,0.77204627
Lil Mama,Pop,female,white,0.03554813,0.0428926,0.38057473,0.5409845
Lil Mosey,Rap,female,white,0.005230568,0.15331487,0.010793995,0.8306605
Lil Nas X,Country,female,white,0.01570011,0.07394099,0.029031545,0.8813274
Lil Peep,Hip-hop,female,white,0.027358104,0.13136257,0.023207419,0.81807196
Lil Pete,Rap,female,white,0.010039154,0.14571194,0.16070792,0.68354094
Lil Phat,Rap,female,api,0.8063097,0.011564489,0.021053713,0.16107203
Lil Pump,Hip-hop,female,white,0.005013277,0.07645494,0.017096635,0.9014352
Lil Reese,Rap,female,white,0.013165796,0.23836453,0.017471667,0.73099804
Lil Rob,Hip-hop,female,white,0.017850753,0.09098677,0.050861955,0.8403005
Lil Ru,Hip-hop,female,white,0.005944558,0.110865794,0.03245009,0.8507395
Lil Scrappy,Hip-hop,female,white,0.000396389,0.001984837,0.011995226,0.9856236
Lil Skies,Pop,female,white,0.006024761,0.11739085,0.01812972,0.8584547
Lil Tecca,Rap,female,white,0.006506328,0.01239604,0.02366158,0.9574361
Lil Tjay,Rap,female,white,0.044566568,0.17573714,0.03607462,0.7436216
Lil Tracy,Hip-hop,female,white,0.004823759,0.053012904,0.007401734,0.93476164
Lil Ugly Mane,Hip-hop,female,white,0.004768993,0.01695623,0.018238308,0.9600365
Lil Uno,Hip-hop,female,white,0.017245818,0.01609462,0.07675127,0.88990825
Lil Uzi Vert,Rap,female,white,0.003380449,0.021816289,0.016229382,0.9585738
Lil Wayne,Hip-hop,female,white,0.005983022,0.27567297,0.012795765,0.7055483
Lil Wil,Indie,female,white,0.004372788,0.15149385,0.014132027,0.83000135
Lil Wyte,Country,female,white,0.017769355,0.084915824,0.03018628,0.8671286
Lil Xan,Hip-hop,female,white,0.012382713,0.01004461,0.018548291,0.95902437
Lil Yachty,Hip-hop,female,white,0.003932494,0.01511337,0.011651197,0.9693029
Lil' Cease,Rap,unknown,white,0.007308543,0.097969346,0.007895143,0.886827
Lil' Flip,Hip-hop,male,white,0.006833076,0.07277869,0.016983673,0.90340453
Lil' Kim,EDM,female,white,0.019026132,0.06160906,0.061387807,0.85797703
Lil' Mo,Rap,male,white,0.012163973,0.16105087,0.033622835,0.7931623
Lil' Troy,Hip-hop,male,white,0.021354333,0.07544219,0.035823137,0.8673804
Lil' Zane,Pop,female,white,0.015240551,0.035403036,0.037419315,0.9119372
Lila McCann,Country,female,white,0.00414968,0.025960233,0.023983678,0.9459064
Lilia Silvi,Pop,female,white,0.02076153,0.02600862,0.02132909,0.93190074
Lillian Fuchs,Classical,female,white,0.005983911,0.004452127,0.022918176,0.9666458
Lilly Wood and The Prick,Indie,female,white,0.006491177,0.09050267,0.018425487,0.88458073
Lilo,Hip-hop,female,white,0.039186034,0.03341142,0.3828775,0.544525
Lily Allen,EDM,female,white,0.002783858,0.03381641,0.019607445,0.9437923
Limahl,Pop,unknown,white,0.006397014,0.00211817,0.01225667,0.97922814
Limbo,Indie,unknown,white,0.007922763,0.052056223,0.02302353,0.9169975
Lime,Pop,unknown,white,0.019533183,0.099442564,0.41942385,0.46160036
Limp Bizkit,Metal,unknown,white,0.002964997,0.037411027,0.022522373,0.93710154
Lina Termini,Pop,female,white,0.027072396,0.003858542,0.032366093,0.93670297
Lincoln Brewster,Rock,male,white,0.00299865,0.02806555,0.015586708,0.95334905
Linda Davis,Country,female,white,0.001983684,0.30174714,0.010366388,0.6859028
Linda Jones,R&B,female,white,0.014647103,0.2856587,0.068923295,0.63077086
Linda Martell,Rock,female,white,0.006111876,0.10673672,0.030573243,0.8565782
Linda McCartney,Pop,female,white,0.005792155,0.022808554,0.018041812,0.9533575
Linda Ronstadt,Country,female,white,0.001679386,0.004141041,0.008514235,0.9856653
Lindisfarne,Pop,unknown,white,0.011061664,0.02863751,0.017833507,0.9424674
Lindsay Ell,Country,female,white,0.003251262,0.13644387,0.018501066,0.84180385
Lindsay Lohan,EDM,female,white,0.005211449,0.024459604,0.015734889,0.9545941
Lindsey Buckingham,Oldies,female,white,0.005061077,0.1320348,0.01841232,0.8444919
Lindsey Haun,Country,female,white,0.003191548,0.027089737,0.01756339,0.9521553
Lindsey Stirling,Pop,female,white,0.003185054,0.15968001,0.016233133,0.8209019
Link Wray,Rock,unknown,white,0.010329844,0.107968844,0.018216107,0.86348516
Linkin Park,Metal,unknown,white,0.007461563,0.11724573,0.02085565,0.854437
Linval Thompson,Rock,unknown,white,0.007033582,0.077539444,0.018434396,0.89699256
Lion,EDM,male,white,0.11543967,0.13055022,0.10514006,0.64887005
Lionel Hampton,Jazz,male,white,0.005456199,0.19565244,0.011539607,0.7873518
Lionel Loueke,Jazz,male,white,0.00483046,0.021783525,0.012845106,0.9605409
Lionel Richie,Oldies,male,white,0.007371993,0.029217828,0.018605521,0.94480467
Liquid Stranger,EDM,unknown,white,0.014753958,0.000633274,0.008968606,0.9756442
Liquid Tension Experiment,Jazz,unknown,white,0.008635354,0.071646996,0.033206772,0.88651097
Liquido,Pop,unknown,hispanic,0.06414904,0.004411263,0.5629043,0.36853534
Liquits,Indie,unknown,white,0.004718681,0.04404044,0.07273632,0.8785046
Liran' Roll,Rock,unknown,white,0.01623322,0.021264926,0.048604313,0.9138976
"Lisa ""Left Eye"" Lopes",Pop,female,white,0.00840342,0.0113787,0.0537968,0.9264211
Lisa Beznosiuk,Classical,female,white,0.002183379,0.000803392,0.007962208,0.9890511
Lisa Ekdahl,Jazz,female,white,0.002485927,0.000934977,0.013509933,0.9830692
Lisa Gerrard,Pop,female,white,0.006511399,0.1394535,0.022659855,0.83137524
Lisa Hannigan,Pop,female,white,0.009588595,0.038133685,0.018377485,0.9339003
Lisa Lisa,Rock,female,white,0.07113607,0.010989348,0.100950345,0.8169243
Lisa Loeb,Pop,female,white,0.014756157,0.04186646,0.014446328,0.92893106
Lisa Loeb & Nine Stories,Pop,female,white,0.004632001,0.057293832,0.020534536,0.91753966
Lisa Otto,Classical,female,white,0.024759104,0.007543013,0.016725825,0.950972
Lisa Stansfield,EDM,female,white,0.002517867,0.09494953,0.013071463,0.88946116
Lisa della Casa,Classical,female,white,0.08142493,0.049863823,0.124881744,0.7438295
Lise de la Salle,Classical,female,white,0.006957096,0.026872542,0.020606983,0.9455634
Lit,EDM,unknown,api,0.61479235,0.032817267,0.026623543,0.32576686
Lita Ford,Metal,female,white,0.004907728,0.1860297,0.038806487,0.7702561
Litany,Indie,unknown,white,0.011174279,0.07829921,0.03699279,0.8735337
Little Anthony & The Imperials,Pop,male,white,0.006119776,0.03396343,0.010339228,0.94957757
Little Beaver,Jazz,unknown,white,0.001679588,0.043712698,0.012040078,0.94256765
Little Big Town,Country,unknown,white,0.00455151,0.26383057,0.017256934,0.71436095
Little Brother,Hip-hop,unknown,white,0.002529242,0.065675825,0.015197322,0.9165976
Little Caesar,Metal,unknown,white,0.02759065,0.04391262,0.008525312,0.91997147
Little Chief,Indie,unknown,white,0.13188614,0.07064333,0.0116684,0.7858022
Little Dragon,EDM,unknown,white,0.003105461,0.1831784,0.011064237,0.8026519
Little Eva,Pop,female,white,0.002285223,0.019570496,0.01399691,0.9641474
Little Feat,Country,unknown,white,0.004781516,0.1892842,0.011052345,0.7948819
Little Jimmy Dickens,Country,male,white,0.002739435,0.15800563,0.016170539,0.8230844
Little John,R&B,male,white,0.006112541,0.1622496,0.018911572,0.81272626
Little May,Indie,female,white,0.003436778,0.24561484,0.01081713,0.74013126
Little Mix,EDM,unknown,white,0.002587482,0.1394315,0.017556252,0.8404248
Little Peggy March,Pop,female,white,0.001931324,0.018396225,0.027528428,0.952144
Little People,EDM,unknown,white,0.003585762,0.09359357,0.018386966,0.88443375
Little Richard,Rock,male,white,0.005895703,0.077664085,0.01592631,0.90051395
Little River Band,Country,male,white,0.002783799,0.07845628,0.0164167,0.90234315
Little Texas,Country,unknown,white,0.025783429,0.067770526,0.030757455,0.8756886
Little Willie John,R&B,male,white,0.004898228,0.12662852,0.019924548,0.84854865
Liva Weel,Pop,female,white,0.012961488,0.18587224,0.01778583,0.7833804
Live,Pop,unknown,white,0.002809844,0.12450528,0.014677163,0.8580077
Livin' Joy,EDM,female,white,0.01663475,0.20371346,0.049061224,0.7305906
Living Colour,Metal,unknown,white,0.000512736,0.14274076,0.013450221,0.8432963
Living In A Box,EDM,androgynous,white,0.001622691,0.044214793,0.011746202,0.9424163
Living Legends,Hip-hop,unknown,white,0.003450755,0.11188828,0.013533148,0.8711278
Liz Phair,Pop,female,white,0.31157935,0.0918028,0.031056488,0.5655613
Liza Anne,Indie,female,white,0.06229919,0.014561351,0.22936422,0.69377524
Lizz Wright,Jazz,unknown,white,0.002118778,0.31444627,0.020517252,0.6629177
Lizzo,Hip-hop,unknown,white,0.009197801,0.008893891,0.013881057,0.9680273
Lizzy Borden,Metal,female,white,0.002922432,0.0596248,0.025954241,0.9114985
Ljuba Welitsch,Classical,female,white,0.028447742,0.003267042,0.08978289,0.87850237
Lloyd,EDM,male,white,0.00223005,0.1315074,0.037948154,0.82831436
Lloyd Banks,Hip-hop,male,white,0.010815118,0.028017953,0.011664772,0.9495021
Lloyd Cole and the Commotions,EDM,male,white,0.00354016,0.11056913,0.015511743,0.870379
Lloyd Price,Pop,male,white,0.005026972,0.021003388,0.012909022,0.96106064
Lobo,Rock,unknown,white,0.015802193,0.12894304,0.3264845,0.52877027
Local H,Metal,unknown,white,0.010525703,0.043103304,0.020675609,0.92569536
Local Natives,Indie,unknown,white,0.01493009,0.06521119,0.11613779,0.8037209
Loco,Pop,unknown,white,0.036482356,0.061213546,0.3530045,0.54929966
Logan Mize,Country,male,white,0.006988973,0.057229534,0.017586092,0.91819537
Loggins & Messina,Country,unknown,white,0.005663947,0.010012635,0.018388959,0.9659345
Logic,Hip-hop,unknown,white,0.002229766,0.025486838,0.012565401,0.959718
Lolita Garrido,Pop,female,hispanic,0.026792718,0.017076913,0.68982184,0.26630858
London Grammar,Indie,androgynous,white,0.008860477,0.05207889,0.014070174,0.9249905
London Mozart Players,Classical,androgynous,white,0.01698692,0.060396783,0.023617832,0.8989985
London On Da Track,Hip-hop,androgynous,white,0.0277213,0.04821312,0.012792752,0.9112728
London Philharmonic Orchestra,Classical,androgynous,white,0.44804105,0.033728357,0.022328699,0.49590182
London Sinfonietta,Classical,androgynous,white,0.004154134,0.002491854,0.008374065,0.9849799
London Symphony Orchestra,Classical,androgynous,white,0.010146517,0.002839483,0.004361275,0.9826528
Londonbeat,EDM,unknown,white,0.004376383,0.060369022,0.014994697,0.9202599
Lone Justice,Country,female,white,0.00323193,0.037789922,0.011574219,0.9474039
Lonesome River Band,Oldies,male,white,0.004694216,0.057080675,0.02014178,0.9180833
Lonestar,Country,unknown,white,0.020999815,0.04350389,0.12554415,0.80995214
Long Beach Dub Allstars,Rock,male,white,0.003804768,0.052534223,0.01618276,0.9274783
Lonnie Johnson,Country,male,white,0.002366623,0.15147486,0.015341055,0.83081746
Lonnie Liston Smith,Jazz,male,white,0.002189065,0.14565575,0.015698811,0.8364563
Lonnie Mack,Rock,male,white,0.004280678,0.24055825,0.015846385,0.7393147
Lookas,EDM,unknown,white,0.005342673,0.023191676,0.009410095,0.96205556
Looking Glass,Pop,unknown,white,0.004841403,0.11894338,0.017470233,0.858745
Loon,Pop,unknown,white,0.023461252,0.060832452,0.020499028,0.8952073
Loose,Metal,unknown,white,0.022627598,0.055458467,0.01394238,0.9079716
Loose Ends,Jazz,unknown,white,0.002594531,0.058250535,0.011472276,0.9276827
Loote,EDM,unknown,white,0.001065671,0.0938715,0.006813729,0.8982491
Lootpack,Hip-hop,unknown,white,0.011287126,0.01652921,0.008701053,0.9634827
Lord Berners,Classical,unknown,white,0.002874718,0.07924512,0.013811766,0.90406835
Lord Creator,Rock,unknown,white,0.009601401,0.12338117,0.036323883,0.8306936
Lord Echo,EDM,unknown,white,0.03444657,0.025291674,0.4600725,0.48018926
Lord Finesse,Hip-hop,unknown,white,0.002265799,0.006992444,0.015720837,0.9750209
"Lord Finesse,",Hip-hop,unknown,white,0.002688568,0.00517635,0.013089173,0.97904587
Lord Huron,Indie,unknown,white,0.006846536,0.054714542,0.07540519,0.8630337
Lord Kitchener,Rock,unknown,white,0.002472592,0.00683524,0.011461173,0.979231
Lord Tariq,Hip-hop,male,white,0.1128264,0.067289665,0.08193953,0.7379444
Lorde,EDM,unknown,white,0.009581633,0.080747984,0.100512035,0.8091584
Lords Of The New Church,Rock,female,white,0.002581505,0.023141272,0.031633426,0.9426438
Lords Of The Underground,Hip-hop,female,white,0.001527019,0.0741778,0.014662847,0.9096324
Loredana Bertè,Pop,female,white,0.004508382,0.009228992,0.024956884,0.9613058
Loren Gray,Pop,male,white,0.009606913,0.033339098,0.012128627,0.94492537
Loretta Lynn,Country,female,white,0.002756372,0.02026017,0.015171073,0.9618124
Lorez Alexandria,Jazz,female,white,0.006787354,0.0530735,0.059592392,0.88054675
Lori McKenna,Indie,female,white,0.002888908,0.018823268,0.013489023,0.9647988
Lorin Maazel,Classical,male,white,0.002729901,0.012924665,0.005276459,0.97906893
Lorrie Morgan,Country,female,white,0.00184625,0.022172231,0.035599906,0.9403816
Los Abuelos De La Nada,Rock,androgynous,white,0.0907155,0.005594882,0.42431918,0.4793705
Los Alameños De La Sierra,Pop,androgynous,hispanic,0.1283158,0.01033111,0.54617417,0.31517884
Los Alegres Del Barranco,Pop,female,hispanic,0.027549898,0.001496467,0.8043388,0.16661486
Los Alegres de la Sierra,Pop,female,white,0.0809984,0.00293219,0.35159573,0.56447375
Los Amantes De Lola,Rock,androgynous,white,0.018953133,0.003114183,0.24489793,0.7330348
Los Amigos Invisibles,Indie,unknown,white,0.066810645,0.003490202,0.17663324,0.75306594
Los Angeles Guitar Quartet,Classical,unknown,api,0.92675674,0.017565288,0.012439362,0.043238513
Los Angeles Negros,Pop,unknown,white,0.023499047,0.001419893,0.4239677,0.55111337
Los Angeles Philharmonic,Classical,unknown,white,0.16797777,0.0473494,0.02442589,0.76024693
Los Auténticos Decadentes,Rock,unknown,hispanic,0.031054452,0.004083598,0.6510444,0.3138175
Los Baby's,Rock,unknown,white,0.004864992,0.03927761,0.02030618,0.9355512
Los Blue Caps,Pop,unknown,white,0.003459077,0.1100882,0.020494116,0.86595863
Los Bravos,Pop,unknown,white,0.03199022,0.002251649,0.40979594,0.5559622
Los Brios,Pop,unknown,white,0.017819671,0.030430043,0.12202637,0.8297239
Los Buitres De Culiacan Sinaloa,Pop,androgynous,white,0.2066163,0.013630288,0.3521248,0.42762864
Los Bunkers,Indie,unknown,white,0.002032559,0.07585114,0.016667861,0.9054485
Los Cafres,Rock,unknown,white,0.007552162,0.25514483,0.013752137,0.7235508
Los Caligaris,Rock,unknown,white,0.018180754,0.021960784,0.24766257,0.71219593
Los Camisas Negras,Rock,unknown,hispanic,0.021018459,0.002888514,0.93390423,0.042188756
Los Campesinos!,EDM,unknown,white,0.013461882,0.05120596,0.017637126,0.91769505
Los Chicanos,Rock,unknown,hispanic,0.07957751,0.003288636,0.6802117,0.23692219
Los Cinco Latinos,Pop,unknown,white,0.008638832,0.013555498,0.08290337,0.8949023
Los Claxons,Pop,unknown,white,0.002412545,0.23892727,0.013888705,0.7447715
Los Corazones Solitarios,Rock,unknown,hispanic,0.039279446,0.000928219,0.89593977,0.063852586
Los Cuates de Sinaloa,Pop,unknown,hispanic,0.4138809,0.036298547,0.5240904,0.025730103
Los Dandys,Rock,unknown,white,0.003268315,0.12610248,0.020432962,0.8501962
Los Dareyes De La Sierra,Pop,androgynous,white,0.006833397,0.009325091,0.06201215,0.9218293
Los Del Arroyo,Pop,female,hispanic,0.010422001,0.005056825,0.912369,0.072152205
Los Embajadores Criollos,Pop,unknown,hispanic,0.10597818,0.001777782,0.65402555,0.23821844
Los Enanitos Verdes,Pop,unknown,white,0.016705703,0.06371586,0.2190945,0.700484
Los Estramboticos,Indie,unknown,white,0.12545533,0.005634512,0.40165815,0.46725205
Los Fabulosos Cadillacs,Rock,unknown,white,0.001212974,0.058548752,0.014094352,0.92614394
Los Freddy's,Rock,unknown,white,0.004101806,0.12924722,0.01569922,0.8509518
Los Galos,Pop,unknown,hispanic,0.053519595,0.006922428,0.8189873,0.120570615
Los Hermanos Arriagada,Pop,unknown,hispanic,0.040838234,0.003653661,0.85605824,0.09944987
Los Hermanos Carrion,Rock,unknown,white,0.12279408,0.075818695,0.14301977,0.6583675
Los Hermanos Rosario,Pop,male,white,0.26088873,0.011056629,0.21788608,0.51016855
Los Hispanos,Pop,unknown,hispanic,0.1148,0.007418204,0.5717118,0.30607003
Los Hooligans,Rock,unknown,white,0.003196973,0.1599269,0.017139668,0.81973654
Los Iracundos,Pop,unknown,hispanic,0.01746833,0.00471162,0.77903086,0.1987892
Los Jaivas,Indie,unknown,hispanic,0.015628794,0.04366521,0.6034,0.337306
Los Lobos,Rock,unknown,hispanic,0.016119108,0.004580627,0.86759317,0.11170713
Los Loud Jets,Rock,unknown,white,0.003868929,0.07682583,0.016613701,0.90269154
Los Melódicos,Pop,unknown,hispanic,0.017366476,0.007196055,0.8720989,0.1033385
Los Muecas,Rock,unknown,hispanic,0.011777993,0.001652421,0.9346021,0.051967517
Los Muñequitos De Matanzas,Jazz,androgynous,hispanic,0.028310917,0.002368428,0.8851213,0.08419934
Los Nuevos Ilegales,Pop,unknown,hispanic,0.06575751,0.000664649,0.8738869,0.05969094
Los Nuevos Rebeldes,Pop,unknown,hispanic,0.08451946,0.005067959,0.85645014,0.05396246
Los Pericos,Rock,unknown,hispanic,0.021244332,0.012306405,0.8443176,0.122131675
Los Piojos,Rock,unknown,hispanic,0.016324446,0.001473524,0.92057896,0.06162312
Los Plebes del Rancho de Ariel Camacho,Pop,male,hispanic,0.15324739,0.03353946,0.6863245,0.12688869
Los Primos MX,Pop,unknown,white,0.007474447,0.066406526,0.021153502,0.9049655
Los Prisioneros,Rock,unknown,hispanic,0.032894015,0.002079535,0.79486173,0.17016473
Los Rabanes,Pop,unknown,white,0.045448072,0.015627721,0.40422076,0.5347035
Los Rebeldes Del Rock,Rock,female,white,0.002043996,0.024597544,0.009439878,0.9639186
Los Rodriguez,Pop,unknown,hispanic,0.006468847,0.005436132,0.9354176,0.052677453
Los Secretos,Pop,unknown,hispanic,0.019862501,0.001586692,0.8860988,0.09245205
Los Shapis,Rock,unknown,white,0.004315206,0.10102968,0.016675038,0.87798005
Los Solitarios,Rock,unknown,hispanic,0.013366185,0.002039657,0.7916508,0.19294335
Los Teen Tops,Rock,unknown,white,0.002467506,0.16754295,0.019276535,0.810713
Los Terricolas,Pop,unknown,white,0.023564184,0.035267003,0.17084599,0.77032286
Los Titanes De Durango,Pop,androgynous,white,0.17321886,0.07005846,0.37826326,0.37845945
Los Toreros Muertos,Rock,unknown,hispanic,0.07545242,0.003659842,0.8229088,0.097978994
Los Toros Band,Pop,male,white,0.006612658,0.08273475,0.03119394,0.8794586
Los Troveros Criollo,Pop,unknown,white,0.012786729,0.00725904,0.046643022,0.9333112
Los Valedores de la Sierra,Pop,female,hispanic,0.15270832,0.002676511,0.45726976,0.38734543
Los Visconti,Pop,unknown,white,0.006392906,0.000631233,0.016921934,0.97605395
Los York's,Rock,unknown,white,0.005019466,0.1327823,0.02238907,0.8398092
Los Yumbos,Pop,unknown,white,0.010575097,0.17199738,0.06325088,0.7541766
Los de la O,Pop,unknown,white,0.004920754,0.10577452,0.019406635,0.8698981
Lost Boyz,Hip-hop,unknown,white,0.002418796,0.0766751,0.0234013,0.89750487
Lost Frequencies,EDM,unknown,hispanic,0.025838606,0.029850049,0.67873764,0.26557374
Lost Kings,EDM,unknown,white,0.005312815,0.07219495,0.014410603,0.9080817
Lost Sky,EDM,female,white,0.000513941,0.008104928,0.003138173,0.9882429
Lotte Kestner,Indie,female,white,0.003304637,0.005429744,0.011673519,0.97959214
Lotte Lehmann,Classical,female,white,0.00710161,0.002820535,0.010200516,0.9798773
Lotus ,EDM,unknown,white,0.033151135,0.12672071,0.052639253,0.7874889
Lou Bega,Pop,male,white,0.010915546,0.012073948,0.015953982,0.96105653
Lou Christie,Pop,male,white,0.001943703,0.060629494,0.01728279,0.920144
Lou Gramm,Oldies,male,white,0.004393605,0.036756758,0.011819799,0.94702977
Lou Rawls,Jazz,male,white,0.002151351,0.14224285,0.017726485,0.8378793
Lou Reed,EDM,male,white,0.007450288,0.13485181,0.016234716,0.8414632
Loud Luxury,EDM,unknown,white,0.001615701,0.0814826,0.010985618,0.9059161
Loudon Wainwright III,Country,unknown,white,0.052673757,0.06339867,0.011279016,0.87264854
Louie Bellson,Jazz,male,white,0.004837113,0.026065448,0.017760366,0.9513371
Louie Ramirez,Jazz,male,hispanic,0.022715699,0.008634205,0.80770016,0.16094992
Louie Zong,Indie,male,white,0.01613491,0.029672014,0.01796401,0.9362291
Louis Armstrong,Jazz,male,white,0.007888832,0.064529516,0.013458086,0.9141236
Louis Armstrong & His Hot Five,Jazz,male,white,0.00359437,0.15546437,0.026392547,0.81454873
Louis Couperin,Classical,male,white,0.00430476,0.12853323,0.012635896,0.85452616
Louis Gruenberg,Classical,male,white,0.002549971,0.001606613,0.01529776,0.98054564
Louis James Alfred Lefébure-Wély,Classical,male,white,0.012565877,0.013809264,0.01500841,0.95861644
Louis Jordan,Jazz,male,white,0.008436967,0.06364011,0.033621315,0.8943016
Louis Jordan & His Tympany Five,Jazz,male,white,0.004304355,0.14765087,0.02467394,0.8233708
Louis Lortie,Classical,male,white,0.00533773,0.08543549,0.024679247,0.8845475
Louis Prima,Jazz,male,white,0.007671211,0.017740892,0.022357069,0.9522308
Louis Spohr,Classical,male,white,0.001091441,0.03107089,0.017401667,0.950436
Louis The Child,EDM,male,white,0.00472123,0.06808365,0.010830227,0.9163649
Louis Tomlinson,EDM,male,white,0.00633159,0.012154248,0.012274014,0.9692402
Louis Vierne,Classical,male,white,0.007718195,0.17123058,0.017936869,0.80311435
Louisa,Pop,female,white,0.085300006,0.032395497,0.15018074,0.73212373
Louise Bégué,EDM,female,white,0.026848145,0.08519882,0.032373026,0.85558003
Love,Hip-hop,male,white,0.007484056,0.3890677,0.009171712,0.59427655
Love Affair,EDM,male,white,0.011584171,0.061173182,0.011514874,0.9157278
Love and Rockets,EDM,male,white,0.003736403,0.047468327,0.012375297,0.9364199
Love and Theft,Country,male,white,0.00300111,0.018794982,0.00928018,0.9689237
Love/Hate,Metal,unknown,white,0.006456434,0.24655677,0.027070291,0.71991646
Loverboy,Pop,unknown,white,0.006586827,0.12106919,0.035120577,0.8372235
Lovesliescrushing,Pop,unknown,white,0.006255373,0.011987614,0.009314179,0.97244287
Low,Pop,unknown,api,0.5940337,0.014404247,0.006045225,0.38551682
Low G,Country,unknown,white,0.005184616,0.1441887,0.016644023,0.83398265
Lowell George,Country,male,white,0.00970071,0.048422355,0.021445306,0.9204317
Lowlife,Rock,unknown,white,0.002199014,0.049802843,0.010685565,0.93731254
Lucas Arnau,Pop,male,white,0.010206565,0.033238728,0.078498825,0.8780559
Lucas Coly,Pop,male,white,0.00281473,0.16276638,0.062448837,0.77197003
Lucas Grabeel,Pop,male,white,0.011431015,0.007999099,0.022965545,0.9576043
Lucas.,Hip-hop,unknown,white,0.006134975,0.09425124,0.0493387,0.85027504
Lucero,Country,unknown,hispanic,0.014325313,0.002315056,0.9149949,0.068364784
Lucho Oliva,Pop,female,hispanic,0.027738037,0.00317199,0.67951345,0.28957653
Lucia Aliberti,Classical,female,white,0.005579983,0.00910186,0.034073096,0.95124507
Lucian,Pop,male,white,0.04526319,0.08248908,0.18218334,0.69006443
Luciana Serra,Classical,female,white,0.10358524,0.004057341,0.30367228,0.58868515
Luciano Pavarotti,Pop,male,white,0.003818419,0.000437971,0.03793298,0.95781064
Luciano Tajoli,Pop,male,white,0.020870486,0.01300398,0.04726038,0.9188652
Lucille Bogan,Country,female,white,0.006322391,0.012483421,0.07243104,0.9087631
Lucinda Williams,Country,female,white,0.003006077,0.15591046,0.025706964,0.81537646
Lucio Dalla,Pop,male,white,0.010811621,0.015671521,0.01950594,0.95401084
Lucius,Indie,male,white,0.000547854,0.051729497,0.013085104,0.9346376
Lucky Ali,Hip-hop,androgynous,white,0.0462672,0.029452398,0.027662579,0.8966179
Lucky Boys Confusion,Pop,androgynous,white,0.005781157,0.004199929,0.010685824,0.9793331
Lucky Daye,Indie,androgynous,white,0.010067091,0.11386053,0.021432705,0.85463965
Lucky Dube,Rock,androgynous,white,0.0665015,0.03688141,0.014495714,0.8821214
Lucky Luciano,Hip-hop,androgynous,white,0.021346843,0.002867161,0.18381159,0.7919744
Lucy Dacus,Indie,female,white,0.002861114,0.10105823,0.012871129,0.88320947
Lucy Hale,EDM,female,white,0.003050551,0.14519893,0.0163322,0.8354183
Lucy Pearl,Pop,female,white,0.002919104,0.15521803,0.016652485,0.82521033
Lucy Rose,Indie,female,white,0.004132383,0.0883005,0.027433747,0.88013345
Lucy Schwartz,Pop,female,white,0.003125994,0.000940402,0.010239044,0.9856946
Ludacris,EDM,unknown,white,0.002487391,0.036031164,0.122838475,0.838643
Ludo,Pop,male,white,0.08538605,0.03558127,0.08398429,0.7950484
Ludovico Einaudi,Pop,male,white,0.008610259,0.00708142,0.02360336,0.960705
Ludwig Weber,Classical,male,white,0.003608373,0.003930738,0.012361695,0.98009914
Ludwig van Beethoven,Classical,male,white,0.004095735,0.039200667,0.017700836,0.9390027
Luh Kel,Pop,unknown,white,0.004928535,0.076515146,0.016947249,0.9016091
Luigi 21 Plus,Hip-hop,male,white,0.003961481,0.14155002,0.018359387,0.8361292
Luigi Alva,Classical,male,hispanic,0.048478432,0.005876019,0.70039403,0.24525157
Luigi Boccherini,Classical,male,white,0.006616449,0.003217108,0.033075668,0.9570908
Luigi Cherubini,Classical,male,white,0.01113249,0.014185486,0.032331157,0.9423509
Luis Alberto Spinetta,Indie,male,white,0.3940944,0.014501294,0.022174742,0.56922954
Luis Alfonso Partida El Yaki,Pop,male,api,0.7292409,0.004874509,0.009289786,0.2565949
Luis Alvarez,Classical,male,hispanic,0.011352782,0.003530949,0.9424569,0.04265936
Luis Arcaraz Y Su Orquesta,Jazz,male,hispanic,0.036466286,0.003690248,0.8782072,0.08163621
Luis Cobos,Classical,male,hispanic,0.03094959,0.003874628,0.8744951,0.09068066
Luis Coronel,Pop,male,hispanic,0.049959168,0.007611814,0.49040833,0.45202067
Luis Eduardo Aute,Pop,male,hispanic,0.276492,0.003812147,0.36404148,0.35565436
Luis Enrique,Pop,male,white,0.0810295,0.048375625,0.13491258,0.73568225
