source,target,release_date,populairty
Patrick Sarsfield Gilmore,Mormon Tabernacle Choir,1961,6
Patrick Sarsfield Gilmore,Richard P. Condie,1961,6
Stanley Turrentine,The Three Sounds,1961,5
George Frederick Root,Mormon Tabernacle Choir,1961,5
George Frederick Root,Richard P. Condie,1961,5
A. M. Rajah,S. Janaki,1961,13
Louise Bégué,Armand Bégué,1962,15
John Kander,Plácido Domingo,1962,13
John Kander,Lee Holdridge,1962,13
Wolfgang Amadeus Mozart,Wilma Lipp,1962,9
Wilma Lipp,Berliner Philharmoniker,1962,9
Wilma Lipp,Herbert von Karajan,1962,9
Wilma Lipp,Wiener Singverein,1962,9
Leonard Bernstein,Rudolf Serkin,1962,7
New York Philharmonic,Rudolf Serkin,1962,7
Jule Styne,Plácido Domingo,1962,13
Jule Styne,Lee Holdridge,1962,13
Topol,Miriam Karlin,1962,11
Bill Evans,Zoot Sims,1962,13
Bill Evans,Ron Carter,1962,13
Bill Evans,Philly Joe Jones,1962,13
Zoot Sims,Jim Hall,1962,13
Zoot Sims,Ron Carter,1962,13
Zoot Sims,Philly Joe Jones,1962,13
Jim Hall,Ron Carter,1962,13
Jim Hall,Philly Joe Jones,1962,13
Ron Carter,Philly Joe Jones,1962,13
Heitor Villa-Lobos,Leonard Bernstein,1962,7
Heitor Villa-Lobos,New York Philharmonic,1962,7
George M. Cohan,Mormon Tabernacle Choir,1963,12
George M. Cohan,Jerold D. Ottley,1963,12
George M. Cohan,Columbia Symphony Orchestra,1963,12
Sonia Lopez,Conjunto de Sonia López,1963,18
Aaron Copland,Isaac Stern,1963,14
Aaron Copland,Milton Katims,1963,14
Armando Sciascia Orchestra,Norma Gladis,1963,23
Traditional,Isaac Stern,1963,15
Traditional,Milton Katims,1963,15
Traditional,Columbia Symphony Orchestra,1963,15
Isaac Albéniz,Julian Bream,1964,11
Anton Bruckner,Concertgebouworkest,1964,19
Anton Bruckner,Eugen Jochum,1964,19
Concertgebouworkest,Eugen Jochum,1964,19
Gunild Keetman,Tölzer Knabenchor,1964,17
Charles Lloyd,Charles Lloyd Quartet,1964,15
Giuseppe Verdi,Leontyne Price,1965,14
Giuseppe Verdi,Corinne Vozza,1965,14
Leontyne Price,Corinne Vozza,1965,14
Leontyne Price,Francesco Molinari-Pradelli,1965,14
Corinne Vozza,Francesco Molinari-Pradelli,1965,14
Antonín Dvořák,Anja Thauer,1965,18
Antonín Dvořák,Czech Philharmonic Orchestra,1965,18
Antonín Dvořák,Zdeněk Mácal,1965,18
Anja Thauer,Czech Philharmonic Orchestra,1965,18
Anja Thauer,Zdeněk Mácal,1965,18
Czech Philharmonic Orchestra,Zdeněk Mácal,1965,18
Clark Terry,"""Chico OFarrill""",1966,22
Lee Hazlewood,Suzi Jane Hokom,1966,22
Porter Wagoner,The Blackwood Brothers Quartet,1966,15
Cy Coleman,John Mcmartin,1966,16
Gwen Verdon,John Mcmartin,1966,16
John Mcmartin,Sweet Charity Original Broadway Cast,1966,16
John Mcmartin,Fred Werner,1966,16
Sweet Charity Original Broadway Cast,Fred Werner,1966,16
Waylon Jennings,The Waylors,1967,17
Bo Diddley,Muddy Waters,1967,20
Bo Diddley,Little Walter,1967,20
Muddy Waters,Little Walter,1967,20
Wolfgang Amadeus Mozart,Harold Wright,1967,21
Frank Sinatra,Willie Nelson,1969,28
Los Hispanos,Rodolfo Aicardi,1969,21
Kaleidoscope,Frank Tirado,1969,25
Boris Gardiner,Byron Lee & The Dragonaires,1969,28
Derek & The Dominos,Andy Johns,1970,22
The Who,Al Kooper,1971,20
Erasmo Carlos,Marisa Fossa,1971,29
The Montclairs,Phil Perry,1972,21
Leoš Janáček,Rudolf Firkusny,1972,28
Johann Sebastian Bach,Sir David Willcocks,1972,28
"""Choir of Kings College",Sir David Willcocks,1972,28
"""Choir of Kings College",Academy of St. Martin in the Fields,1972,28
"Cambridge""",Sir David Willcocks,1972,28
"Cambridge""",Academy of St. Martin in the Fields,1972,28
Sir David Willcocks,Academy of St. Martin in the Fields,1972,28
Franco,TPOK Jazz,1972,34
Franco,Youlou,1972,34
Franco,Boyibanda,1972,34
Franco,Bitshou,1972,34
TPOK Jazz,Youlou,1972,34
TPOK Jazz,Boyibanda,1972,34
TPOK Jazz,Bitshou,1972,34
Youlou,Boyibanda,1972,34
Youlou,Bitshou,1972,34
Boyibanda,Bitshou,1972,34
Milton Nascimento,Alaíde Costa,1972,39
Robert Schumann,Murray Perahia,1973,33
Stephen Sondheim,D. Jamin-Bartlett,1973,23
D. Jamin-Bartlett,Harold Hastings,1973,23
Roger Glover,Ronnie James Dio,1974,47
Fania All Stars,Jan Hammer,1974,24
Delaney & Bonnie,Duane Allman,1974,19
Big Bird,Herry Monster,1974,18
Giuseppe Verdi,New Philharmonia Orchestra,1974,36
Riccardo Muti,New Philharmonia Orchestra,1974,36
Charlie Daniels,The Charlie Daniels Band,1975,20
João Bosco,Aldir Blanc,1975,43
Jon Anderson,Vangelis,1975,33
George Gershwin,Barbara Hendricks,1976,22
George Gershwin,James Vincent Pickens,1976,22
George Gershwin,Francois Clemmons,1976,22
George Gershwin,Arthur Thompson,1976,22
George Gershwin,Florence Quivar,1976,22
George Gershwin,Samuel Hagan,1976,22
George Gershwin,Christopher Deane,1976,22
George Gershwin,The Cleveland Orchestra Chorus,1976,22
George Gershwin,Cleveland Orchestra,1976,22
George Gershwin,Lorin Maazel,1976,22
Barbara Hendricks,James Vincent Pickens,1976,22
Barbara Hendricks,Francois Clemmons,1976,22
Barbara Hendricks,Arthur Thompson,1976,22
Barbara Hendricks,Florence Quivar,1976,22
Barbara Hendricks,Samuel Hagan,1976,22
Barbara Hendricks,Christopher Deane,1976,22
Barbara Hendricks,The Cleveland Orchestra Chorus,1976,22
Barbara Hendricks,Cleveland Orchestra,1976,22
Barbara Hendricks,Lorin Maazel,1976,22
James Vincent Pickens,Francois Clemmons,1976,22
James Vincent Pickens,Arthur Thompson,1976,22
James Vincent Pickens,Florence Quivar,1976,22
James Vincent Pickens,Samuel Hagan,1976,22
James Vincent Pickens,Christopher Deane,1976,22
James Vincent Pickens,The Cleveland Orchestra Chorus,1976,22
James Vincent Pickens,Cleveland Orchestra,1976,22
James Vincent Pickens,Lorin Maazel,1976,22
Francois Clemmons,Arthur Thompson,1976,22
Francois Clemmons,Florence Quivar,1976,22
Francois Clemmons,Samuel Hagan,1976,22
Francois Clemmons,Christopher Deane,1976,22
Francois Clemmons,The Cleveland Orchestra Chorus,1976,22
Francois Clemmons,Cleveland Orchestra,1976,22
Francois Clemmons,Lorin Maazel,1976,22
Arthur Thompson,Florence Quivar,1976,22
Arthur Thompson,Samuel Hagan,1976,22
Arthur Thompson,Christopher Deane,1976,22
Arthur Thompson,The Cleveland Orchestra Chorus,1976,22
Arthur Thompson,Cleveland Orchestra,1976,22
Arthur Thompson,Lorin Maazel,1976,22
Florence Quivar,Samuel Hagan,1976,22
Florence Quivar,Christopher Deane,1976,22
Florence Quivar,The Cleveland Orchestra Chorus,1976,22
Florence Quivar,Cleveland Orchestra,1976,22
Florence Quivar,Lorin Maazel,1976,22
Samuel Hagan,Christopher Deane,1976,22
Samuel Hagan,The Cleveland Orchestra Chorus,1976,22
Samuel Hagan,Cleveland Orchestra,1976,22
Samuel Hagan,Lorin Maazel,1976,22
Christopher Deane,The Cleveland Orchestra Chorus,1976,22
Christopher Deane,Cleveland Orchestra,1976,22
Christopher Deane,Lorin Maazel,1976,22
The Cleveland Orchestra Chorus,Cleveland Orchestra,1976,22
The Cleveland Orchestra Chorus,Lorin Maazel,1976,22
Cleveland Orchestra,Lorin Maazel,1976,22
Jerry Reed,Jackie Gleason,1977,24
Efraim Shamir,Astar Shamir,1977,39
Pharoah Sanders,Phyllis Hyman,1978,21
Doris Day,The Mellomen,1978,27
Doris Day,John Rarig,1978,27
The Mellomen,John Rarig,1978,27
Daniel Balavoine,Nanette Workman,1978,53
Wolfgang Amadeus Mozart,Alban Berg Quartett,1978,29
Kenny Rogers,Dottie West,1978,22
Van Morrison,Brooks Arthur,1978,24
Patti LuPone,Jane Ohringer,1979,22
Jane Ohringer,Mandy Patinkin,1979,22
Victor Garber,Sweeney Todd: The Demon Barber of Fleet Street Original Broadway Cast Ensemble,1979,22
Mandy Patinkin,Patti LuPone,1979,22
Johnny Cash,George Jones,1979,25
Toninho Horta,Orquestra Fantasma,1980,37
Giuseppe Verdi,Wiener Philharmoniker,1980,34
Giuseppe Verdi,Carlo Maria Giulini,1980,34
Plácido Domingo,Wiener Philharmoniker,1980,34
Plácido Domingo,Carlo Maria Giulini,1980,34
Wiener Philharmoniker,Carlo Maria Giulini,1980,34
Maury Yeston,"""Brian DArcy James""",1980,23
Maury Yeston,Martin Moran,1980,23
Maury Yeston,Kevin Stites,1980,23
"""Brian DArcy James""",Martin Moran,1980,23
"""Brian DArcy James""",Kevin Stites,1980,23
Martin Moran,Kevin Stites,1980,23
Franz Joseph Haydn,André Previn,1980,29
Franz Joseph Haydn,Pittsburgh Symphony Orchestra,1980,29
André Previn,Pittsburgh Symphony Orchestra,1980,29
Giuseppe Verdi,Claudio Abbado,1980,32
Luciano Pavarotti,Claudio Abbado,1980,32
Luciano Pavarotti,Orchestra Del Teatro Alla Scala,1980,32
Luciano Pavarotti,Milano,1980,32
Claudio Abbado,Orchestra Del Teatro Alla Scala,1980,32
Claudio Abbado,Milano,1980,32
Minnie Riperton,Peabo Bryson,1980,23
Minnie Riperton,Roberta Flack,1980,23
Andrew Lloyd Webber,Sharon Lee - Hill,1981,34
Andrew Lloyd Webber,Geraldine Gardner,1981,34
Andrew Lloyd Webber,Roland Alexander,1981,34
Andrew Lloyd Webber,Jeff Shankley,1981,34
"""Cats"" 1981 Original London Cast",Sharon Lee - Hill,1981,34
"""Cats"" 1981 Original London Cast",Geraldine Gardner,1981,34
"""Cats"" 1981 Original London Cast",Roland Alexander,1981,34
"""Cats"" 1981 Original London Cast",Jeff Shankley,1981,34
Sharon Lee - Hill,Geraldine Gardner,1981,34
Sharon Lee - Hill,Roland Alexander,1981,34
Sharon Lee - Hill,John Thornton,1981,34
Sharon Lee - Hill,Jeff Shankley,1981,34
Geraldine Gardner,Roland Alexander,1981,34
Geraldine Gardner,John Thornton,1981,34
Geraldine Gardner,Jeff Shankley,1981,34
Roland Alexander,John Thornton,1981,34
Roland Alexander,Jeff Shankley,1981,34
John Thornton,Jeff Shankley,1981,34
Johann Strauss II,Berliner Philharmoniker,1981,30
Asha Bhosle,Bhupinder Singh,1981,36
Asha Bhosle,Sapan Chakraborty,1981,36
Asha Bhosle,Basu,1981,36
Kishore Kumar,Basu,1981,36
R. D. Burman,Basu,1981,36
Bhupinder Singh,Sapan Chakraborty,1981,36
Bhupinder Singh,Basu,1981,36
Sapan Chakraborty,Basu,1981,36
Willie Colón,Celia Cruz,1981,26
Johann Pachelbel,Henk Bouman,1981,28
Johann Pachelbel,Musica Antiqua Köln,1981,28
Johann Pachelbel,Reinhard Goebel,1981,28
Henk Bouman,Musica Antiqua Köln,1981,28
Henk Bouman,Reinhard Goebel,1981,28
Conjunto Clasico / Tito Nieves,Tito Nieves,1981,26
Alan Menken,Company,1982,23
Howard Ashman,Company,1982,23
Plácido Domingo,Herbert von Karajan,1982,33
Plácido Domingo,Vienna State Opera Chorus,1982,33
Wiener Philharmoniker,Vienna State Opera Chorus,1982,33
Herbert von Karajan,Vienna State Opera Chorus,1982,33
Willie Nelson,Carlos Santana,1982,20
Wolfgang Amadeus Mozart,Sir Clifford Curzon,1982,24
Wolfgang Amadeus Mozart,Benjamin Britten,1982,24
Sir Clifford Curzon,English Chamber Orchestra,1982,24
Sir Clifford Curzon,Benjamin Britten,1982,24
Michael Jackson,Rod Temperton,1982,29
Michael Jackson,Vincent Price,1982,29
Rod Temperton,Vincent Price,1982,29
Jimmy Riley,Sly & Robbie,1982,27
Gabriel Fauré,Vlado Perlemuter,1982,29
Georges Bizet,Agnes Baltsa,1983,31
Georges Bizet,Berliner Philharmoniker,1983,31
Georges Bizet,"""Choeur de lOpéra de Paris""",1983,31
Agnes Baltsa,"""Choeur de lOpéra de Paris""",1983,31
Berliner Philharmoniker,"""Choeur de lOpéra de Paris""",1983,31
Herbert von Karajan,"""Choeur de lOpéra de Paris""",1983,31
Jeremiah Clarke,Wynton Marsalis,1983,27
Jeremiah Clarke,Anthony Newman,1983,27
Jeremiah Clarke,English Chamber Orchestra,1983,27
Wynton Marsalis,Anthony Newman,1983,27
Wynton Marsalis,English Chamber Orchestra,1983,27
Anthony Newman,English Chamber Orchestra,1983,27
Dionne Warwick,Luther Vandross,1983,23
Leo Jaime,Kid Abelha e os Abóboras Selvagens,1983,50
Lorrie Morgan,Keith Whitley,1984,25
Umberto Giordano,Montserrat Caballé,1984,34
Umberto Giordano,National Philharmonic Orchestra,1984,34
Umberto Giordano,Riccardo Chailly,1984,34
Montserrat Caballé,Luciano Pavarotti,1984,34
Montserrat Caballé,National Philharmonic Orchestra,1984,34
Montserrat Caballé,Riccardo Chailly,1984,34
Luciano Pavarotti,Riccardo Chailly,1984,34
National Philharmonic Orchestra,Riccardo Chailly,1984,34
Marc-Antoine Charpentier,Wynton Marsalis,1984,31
Marc-Antoine Charpentier,Anthony Newman,1984,31
Wanda Richert,Lee Roy Reams,1984,25
Wanda Richert,42nd Street Ensemble,1984,25
Lee Roy Reams,42nd Street Ensemble,1984,25
Andrew Lloyd Webber,“Starlight Express” Original Cast,1984,34
Mandy Patinkin,Sunday in the Park with George Ensemble,1984,23
Bernadette Peters,Sunday in the Park with George Ensemble,1984,23
"Chris ""The Glove"" Taylor",David Storrs,1984,20
"Chris ""The Glove"" Taylor",Ice-T,1984,20
David Storrs,Ice-T,1984,20
Bob Hurd,Anawim,1984,25
Philip Glass,Kronos Quartet,1985,27
Kronos Quartet,Michael Riesman,1985,27
Roger Miller,Daniel Jenkins,1985,22
Megadeth,Bill Kennedy,1985,28
Willie Hutch,The Temptations,1985,21
David Grant,Jaki Graham,1985,39
Sandy Lam,藍戰士,1985,33
Racer X,Paul Gilbert,1986,30
Antonín Dvořák,Christoph von Dohnányi,1986,31
Cleveland Orchestra,Christoph von Dohnányi,1986,31
Niccolò Paganini,London Philharmonic Orchestra,1986,30
Niccolò Paganini,Charles Dutoit,1986,30
Salvatore Accardo,London Philharmonic Orchestra,1986,30
Salvatore Accardo,Charles Dutoit,1986,30
London Philharmonic Orchestra,Charles Dutoit,1986,30
Eddie Rabbitt,Juice Newton,1986,25
Madonna,Jellybean Benitiz,1987,35
Charlie Parker,Dizzy Gillespie,1987,30
"""Gizelle DCole""",Elvis Crespo,1987,30
Sergei Rachmaninoff,Sviatoslav Richter,1987,32
Stephen Sondheim,Robert Westenberg,1988,25
Stephen Sondheim,Chuck Wagner,1988,25
Robert Westenberg,Paul Gemignani,1988,25
Chuck Wagner,Paul Gemignani,1988,25
Carl Orff,Orchester der Deutschen Oper Berlin,1988,24
Carl Orff,Eugen Jochum,1988,24
Carl Orff,Chor der Deutschen Oper Berlin,1988,24
Orchester der Deutschen Oper Berlin,Eugen Jochum,1988,24
Orchester der Deutschen Oper Berlin,Chor der Deutschen Oper Berlin,1988,24
Eugen Jochum,Chor der Deutschen Oper Berlin,1988,24
Dick Hyman,Jack Zaza,1988,33
Patti LuPone,Anything Goes Ensemble (1987),1988,29
Rodney Crowell,Rosanne Cash,1988,28
Stevie Nicks,Bruce Hornsby,1989,29
Lata Mangeshkar,S. P. Balasubrahmanyam,1989,31
Louis Armstrong,Gordon Jenkins Orchestra And Choir,1989,31
Felicia Sanders,Percy Faith & His Orchestra,1989,27
Charles Ives,Marc-André Hamelin,1989,32
Johann Strauss I,Berlin Radio Symphony Orchestra,1989,40
Georg Philipp Telemann,Ladislav Kyselák,1989,32
Georg Philipp Telemann,Capella Istropolitana,1989,32
Georg Philipp Telemann,Richard Edlinger,1989,32
Ladislav Kyselák,Capella Istropolitana,1989,32
Ladislav Kyselák,Richard Edlinger,1989,32
Capella Istropolitana,Richard Edlinger,1989,32
The Blow Monkeys,Kym Mazelle,1989,36
Classics IV,Dennis Yost,1989,30
Alessandro Marcello,Martin Stadtfeld,1990,36
Claude Debussy,Dong-Suk Kang,1990,33
Claude Debussy,Pascal Devoyon,1990,33
Dong-Suk Kang,Pascal Devoyon,1990,33
Mietta,Amedeo Minghi,1990,52
LL Cool J,Marley Marl,1990,28
David Bowie,Ken Scott,1990,33
Santana,Jorge Moreno,1990,33
Giacomo Puccini,Orchestra del Maggio Musicale Fiorentino,1990,37
Luciano Pavarotti,"""Orchestra Del Teatro DellOpera Di Roma""",1990,37
Luciano Pavarotti,Orchestra del Maggio Musicale Fiorentino,1990,37
"""Orchestra Del Teatro DellOpera Di Roma""",Orchestra del Maggio Musicale Fiorentino,1990,37
"""Orchestra Del Teatro DellOpera Di Roma""",Zubin Mehta,1990,37
Rod Stewart,The Temptations,1991,39
Gladys Knight,Dionne Warwick,1991,34
Gladys Knight,Patti LaBelle,1991,34
Dionne Warwick,Patti LaBelle,1991,34
Anton Arensky,The Rembrandt Trio,1991,35
Public Enemy,Pete Rock,1991,30
Boyz II Men,Michael Bivins,1991,33
Natural Selection,Niki Harris,1991,29
Whitney Houston,Florida Orchestra,1991,29
Frost,War,1991,34
Frost,ATL,1991,34
Frost,Mellow Man Ace,1991,34
War,ATL,1991,34
War,Mellow Man Ace,1991,34
ATL,Mellow Man Ace,1991,34
Andrew Lloyd Webber,Michael Fletcher,1992,31
Donny Osmond,Michael Fletcher,1992,31
Janet Metz,Johnny Seaton,1992,31
Janet Metz,Michael Fletcher,1992,31
Johnny Seaton,Michael Fletcher,1992,31
Michael Fletcher,"""Joseph And The Amazing Technicolor Dreamcoat"" 1992 Canadian Cast",1992,31
Richard Rodgers,John Mauceri,1992,29
Richard Rodgers,Hollywood Bowl Orchestra,1992,29
Julie Andrews,John Mauceri,1992,29
Julie Andrews,Hollywood Bowl Orchestra,1992,29
John Mauceri,Hollywood Bowl Orchestra,1992,29
Faith Prince,Josie de Guzman,1992,30
Ron Kenoly,"""Integritys Hosanna! Music""",1992,37
湯寶如,Jacky Cheung,1992,40
Julie Sue,Chi Tian Zhe Ye,1993,40
Julie Sue,chang Yong Fu,1993,40
Chi Tian Zhe Ye,chang Yong Fu,1993,40
Ernest Gold,Charles Eugene Patrick Boone,1993,31
Ernest Gold,Ferrante & Teicher,1993,31
Charles Eugene Patrick Boone,Ferrante & Teicher,1993,31
Felix Mendelssohn,Benjamin Frith,1993,33
Felix Mendelssohn,Slovak State Philharmonic Orchestra,1993,33
Felix Mendelssohn,Kosice,1993,33
Felix Mendelssohn,Robert Stankovsky,1993,33
Benjamin Frith,Slovak State Philharmonic Orchestra,1993,33
Benjamin Frith,Kosice,1993,33
Benjamin Frith,Robert Stankovsky,1993,33
Slovak State Philharmonic Orchestra,Kosice,1993,33
Slovak State Philharmonic Orchestra,Robert Stankovsky,1993,33
Kosice,Robert Stankovsky,1993,33
Johann Stamitz,Tafelmusik Baroque Orchestra,1993,34
Johann Stamitz,Jeanne Lamon,1993,34
Tafelmusik Baroque Orchestra,Jeanne Lamon,1993,34
Mobb Deep,Everlast,1993,28
Burke Moses,Susan Egan,1994,32
Antonio Vivaldi,Christopher Hooker,1995,43
Antonio Vivaldi,Joanna Graham,1995,43
Christopher Hooker,Joanna Graham,1995,43
Christopher Hooker,City of London Sinfonia,1995,43
Christopher Hooker,Nicholas Kraemer,1995,43
Joanna Graham,City of London Sinfonia,1995,43
Joanna Graham,Nicholas Kraemer,1995,43
James Horner,The Choir Of Westminster Abbey,1995,39
The Choir Of Westminster Abbey,London Symphony Orchestra,1995,39
Antonín Dvořák,Moura Lympany,1995,37
3T,Michael Jackson,1995,42
Travis Tritt,Marty Stuart,1995,33
Johann Sebastian Bach,James Galway,1995,32
Johann Sebastian Bach,Orpheus Chamber Orchestra,1995,36
Rev. Clay Evans,The AARC Mass Choir,1995,31
Mano,Swarnalatha,1995,44
R. Kelly,Cam’ron,1996,35
R. Kelly,N.O.R.E.,1996,35
R. Kelly,JAY-Z,1996,35
R. Kelly,Vegas Cats,1996,35
Cam’ron,N.O.R.E.,1996,35
Cam’ron,JAY-Z,1996,35
Cam’ron,Vegas Cats,1996,35
N.O.R.E.,JAY-Z,1996,35
N.O.R.E.,Vegas Cats,1996,35
JAY-Z,Vegas Cats,1996,35
UGK,2-Mar,1996,32
Liz Callaway,Gilbert Gottfried,1996,34
Gilbert Gottfried,Brad Kane,1996,34
E-40,2Pac,1996,32
E-40,B-Legit,1996,32
2Pac,B-Legit,1996,32
B-Legit,Little Bruce,1996,31
B-Legit,C-Bo,1996,31
Little Bruce,C-Bo,1996,31
Franz Schubert,Mischa Maisky,1996,44
Franz Schubert,Daria Hovora,1996,44
Mischa Maisky,Daria Hovora,1996,44
B-Legit,Daryl Hall,1996,31
Pat Metheny,Charlie Haden,1997,38
Kenny G,Frank Sinatra,1997,41
Prophet Posse,Three 6 Mafia,1997,33
Prophet Posse,The Kaze,1997,33
Prophet Posse,Indo G,1997,33
Three 6 Mafia,The Kaze,1997,33
Three 6 Mafia,Indo G,1997,33
The Kaze,Indo G,1997,33
Master P,Mac,1997,32
Johnny Gill,Stacy Lattisaw,1997,32
Juvenile,Big Moe,1997,31
Big Moe,B!G,1997,31
The Prodigy,The Glitch Mob,1997,39
Barrington Levy,Bounty Killer,1998,38
N.O.R.E.,Nas,1998,34
Fat Joe,Big Pun,1998,36
Fat Joe,Cuban Link,1998,36
Fat Joe,Triple Seis,1998,36
Big Pun,Cuban Link,1998,36
Big Pun,Triple Seis,1998,36
Cuban Link,Triple Seis,1998,36
Gabriel Fauré,Slovak Radio Symphony Orchestra,1998,38
Gabriel Fauré,Ondrej Lenard,1998,38
Young Bleed,Silkk The Shocker,1998,32
JAY-Z,Foxy Brown,1998,34
C-Murder,Mac,1998,32
C-Murder,Kane & Abel,1998,32
C-Murder,Silkk The Shocker,1998,32
Big Ed,Mac,1998,32
Big Ed,Master P,1998,32
Big Ed,Kane & Abel,1998,32
Big Ed,Silkk The Shocker,1998,32
Big Ed,Mia X,1998,32
Big Ed,Fiend,1998,32
Mac,Kane & Abel,1998,32
Mac,Silkk The Shocker,1998,32
Master P,Kane & Abel,1998,32
Master P,Fiend,1998,32
Kane & Abel,Silkk The Shocker,1998,32
Kane & Abel,Mia X,1998,32
Kane & Abel,Fiend,1998,32
Kane & Abel,Mystikal,1998,32
Mike Portnoy,John Petrucci,1998,42
Patrick Fiori,Garou,1998,51
Patrick Fiori,Daniel Lavoie,1998,51
Garou,Daniel Lavoie,1998,51
Melanie C,"Lisa ""Left Eye"" Lopes",1999,57
Trick Daddy,J-Shin,1999,33
Three 6 Mafia,"""Mista Dj Paul",1999,36
Three 6 Mafia,"Juicy ""Low Down"" J",1999,36
Three 6 Mafia,Gangsta Boo,1999,36
"""Mista Dj Paul","Juicy ""Low Down"" J",1999,36
"""Mista Dj Paul",Gangsta Boo,1999,36
"Juicy ""Low Down"" J",Gangsta Boo,1999,36
Talk Talk,Tim Friese-Greene,1999,46
Antonín Dvořák,Vlach Quartet Prague,1999,40
The Notorious B.I.G.,Mark Curry,1999,41
The Notorious B.I.G.,Snoop Dogg,1999,41
Mark Curry,Snoop Dogg,1999,41
Mark Curry,Busta Rhymes,1999,41
Snoop Dogg,Busta Rhymes,1999,41
Michael Hoppé,Tim Wheater,1999,42
Martin Tillman,Tim Wheater,1999,42
Johann Sebastian Bach,Robert Hill,2000,44
Robert Hill,Kolner Kammerorchester,2000,44
Robert Hill,Helmut Muller-Bruhl,2000,44
JAY-Z,"""Lil Mo""",2000,36
Memphis Bleek,"""Lil Mo""",2000,36
Memphis Bleek,Beanie Sigel,2000,36
"""Lil Mo""",Beanie Sigel,2000,36
"""Choir of Kings College",Benjamin Bayl,2000,44
"Cambridge""",Benjamin Bayl,2000,44
Stephen Cleobury,Benjamin Bayl,2000,44
Snoop Dogg,Suga Free,2000,36
Suga Free,Kokane,2000,36
OutKast,Big Rube,2000,36
Big Rube,Sleepy Brown,2000,36
JAY-Z,R. Kelly,2000,37
Erik Satie,Aldo Ciccolini,2000,40
Christina Aguilera,Luis Fonsi,2000,48
Ghostface Killah,Method Man,2000,36
Ghostface Killah,Redman,2000,36
Cappadonna,Method Man,2000,36
Cappadonna,Redman,2000,36
Lisa Gerrard,Klaus Badelt,2000,41
Klaus Badelt,Gavin Greenaway,2000,41
Klaus Badelt,The Lyndhurst Orchestra,2000,41
Johann Sebastian Bach,Michael Behringer,2000,44
Michael Behringer,Robert Hill,2000,44
Michael Behringer,Kolner Kammerorchester,2000,44
Michael Behringer,Helmut Muller-Bruhl,2000,44
Z-Ro,TreyD,2001,36
Jatin-Lalit,Lata Mangeshkar,2001,51
Gary Beach,Roger Bart,2001,40
Gary Beach,Peter Marinos,2001,40
Gary Beach,Ray Wills,2001,40
Gary Beach,Jeffry Denman,2001,40
Gary Beach,Kathy Fitzgerald,2001,40
Gary Beach,Nathan Lane,2001,40
Gary Beach,Matthew Broderick,2001,40
Roger Bart,Peter Marinos,2001,40
Roger Bart,Ray Wills,2001,40
Roger Bart,Jeffry Denman,2001,40
Roger Bart,Kathy Fitzgerald,2001,40
Roger Bart,Nathan Lane,2001,40
Roger Bart,Matthew Broderick,2001,40
Peter Marinos,Ray Wills,2001,40
Peter Marinos,Jeffry Denman,2001,40
Peter Marinos,Kathy Fitzgerald,2001,40
Peter Marinos,Nathan Lane,2001,40
Peter Marinos,Matthew Broderick,2001,40
Ray Wills,Jeffry Denman,2001,40
Ray Wills,Kathy Fitzgerald,2001,40
Ray Wills,Nathan Lane,2001,40
Ray Wills,Matthew Broderick,2001,40
Jeffry Denman,Kathy Fitzgerald,2001,40
Jeffry Denman,Nathan Lane,2001,40
Jeffry Denman,Matthew Broderick,2001,40
Kathy Fitzgerald,Nathan Lane,2001,40
Kathy Fitzgerald,Matthew Broderick,2001,40
Al Green,Annie Lennox,2001,38
Damian Marley,Treach,2001,44
Treach,Yami Bolo,2001,44
Mariah Carey,Busta Rhymes,2001,42
Mariah Carey,DJ Clue,2001,42
Mariah Carey,Fabolous,2001,42
Busta Rhymes,DJ Clue,2001,42
DJ Clue,Fabolous,2001,42
Kankick,Dr. Oop,2001,48
The Mellomen,Thurl Ravenscroft,2002,39
The Mellomen,Wally Boag,2002,39
The Mellomen,Fulton Burley,2002,39
Thurl Ravenscroft,Wally Boag,2002,39
Thurl Ravenscroft,Fulton Burley,2002,39
Wally Boag,Fulton Burley,2002,39
Ambrosia,Michael Verdick,2002,37
Rasheeda,Archie,2002,46
2Pac,Kadafi,2002,37
Howard Shore,Hilary Summers,2002,44
Screwston,Lil Bing,2002,35
Screwston,Lil Villian,2002,35
Screwston,Big C,2002,35
Screwston,Lord Loco,2002,35
Lil Bing,Lil Villian,2002,35
Lil Bing,Big C,2002,35
Lil Bing,Lord Loco,2002,35
Lil Villian,Big C,2002,35
Lil Villian,Lord Loco,2002,35
Big C,Lord Loco,2002,35
Big Moe,D-Gotti,2002,35
Big Moe,Randy Scruggs,2002,35
D-Gotti,Randy Scruggs,2002,35
Kavita Krishnamurthy,Shreya Ghoshal,2002,45
Kavita Krishnamurthy,KK,2002,45
Shreya Ghoshal,KK,2002,45
Zack De La Rocha,KRS-One,2002,40
Zack De La Rocha,The Last Emperor,2002,40
KRS-One,The Last Emperor,2002,40
The RH Factor,Q-Tip,2003,43
The RH Factor,Erykah Badu,2003,43
Q-Tip,Erykah Badu,2003,43
Juvenile,Baby,2003,36
Slightly Stoopid,Iman,2003,37
John Barry,Michael McDonald,2003,48
Keith Murray,Ghostface,2003,36
Keith Murray,Craig Mack,2003,36
Keith Murray,G. Dep,2003,36
Ghostface,Craig Mack,2003,36
Ghostface,G. Dep,2003,36
