artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
AL-X The Great,0.282,0.797,173558,0.518,0,0.0954,-12.625,0.281,139.988,0.717,55,7,1,1,['meme rap'],Rap
ALI,0.0989,0.578,89667,0.875,0,0.351,-2.132,0.0642,133.964,0.617,65,5,0,2,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",Pop
ALLBLACK,0.0738,0.882,256967,0.775,0,0.701,-4.986,0.334,98.023,0.805,65,10,1,1,"['cali rap', 'hyphy', 'k-rap', 'west coast trap']",Rap
AOA,0.43,0.758,179808,0.858,0,0.201,-2.502,0.0464,119.992,0.963,58,5,1,2,"['k-pop', 'k-pop girl group']",Pop
APB,0.0578,0.601,223080,0.677,0.00478,0.0721,-8.006,0.129,136.421,0.79,32,10,0,2,['canadian hip hop'],Hip-hop
APO Hiking Society,0.4698,0.478266667,210464.8667,0.495,0.003408933,0.179493333,-11.79853333,0.05178,122.7926,0.510666667,39.13333333,2,1,30,"['classic opm', 'manila sound', 'opm', 'pinoy rock']",Rock
ARTY,0.01955,0.574,287786.5,0.781,0.011803135,0.2495,-4.675,0.0977,128.007,0.334,53,5,1,4,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",EDM
ASIAN KUNG-FU GENERATION,0.000520817,0.417,244089,0.9185,0.092433833,0.136,-4.0715,0.06565,156.3535,0.489166667,55.66666667,4,1,12,"['anime', 'anime score', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",Pop
ATB,0.102866667,0.680333333,225377.6667,0.918666667,0.76,0.189266667,-6.191666667,0.0397,131.479,0.743666667,57.66666667,10,0,6,"['german dance', 'german techno', 'trance']",EDM
ATEEZ,0.06245,0.5685,209386.5,0.9335,0,0.3655,-1.9335,0.0865,113.973,0.5285,69,7,1,4,"['k-pop', 'k-pop boy group']",Pop
ATL,0.124,0.919,289400,0.687,0.000816,0.0928,-12.346,0.109,132.884,0.925,34,1,0,1,"['modern rock', 'pop']",Pop
8-Aug,0.359,0.409,280842,0.678,4.76E-06,0.167,-7.731,0.0878,89.968,0.168,76,9,1,2,"['la pop', 'r&b']",Pop
AURORA,0.7166,0.431,211047,0.27652,0.000141274,0.1402,-11.0328,0.0485,122.563,0.274,59.4,11,1,10,['norwegian pop'],Pop
AViVA,0.167366667,0.675333333,201814,0.605666667,0.000118397,0.224333333,-6.357333333,0.089333333,143.3213333,0.609,66.66666667,6,0,6,['vapor pop'],Pop
AWAY,0.137,0.72,212571,0.633,0.00157,0.122,-5.212,0.0633,140.027,0.634,60,5,0,2,['traprun'],Rap
AWOLNATION,0.173651739,0.644304348,235783.8696,0.700869565,0.220007017,0.254113043,-6.451652174,0.067178261,138.4678696,0.452695652,53.30434783,1,1,23,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",Indie
Aaliyah,0.153189444,0.682638889,250966.8889,0.599055556,0.00954216,0.220127778,-8.01525,0.108158333,124.3175833,0.637388889,43.94444444,9,0,36,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",EDM
Aaron Carter,0.026775,0.8645,199389.75,0.89,0.000675,0.061275,-4.54575,0.097875,113.5235,0.9385,42,1,1,8,"['dance pop', 'post-teen pop']",EDM
Aaron Copland,0.951319149,0.347450355,254493.2837,0.160833688,0.46706214,0.154592908,-19.26223404,0.07128156,106.7104681,0.223959574,8.191489362,0,1,141,"['american modern classical', 'classical', 'early modern classical']",Classical
Aaron Kamm and the One Drops,0.113,0.785,379013,0.645,7.91E-05,0.0867,-10.278,0.0531,110.013,0.786,45,8,0,2,"['reggae rock', 'stl indie']",Indie
Aaron Krause,0.758,0.325,223893,0.201,0,0.0977,-11.595,0.0282,81.869,0.172,66,6,0,1,['indiecoustica'],Indie
Aaron Kwok,0.0872,0.557,233373,0.635,0.0017,0.103,-6.069,0.0244,80.018,0.197,44,2,1,1,"['c-pop', 'cantopop', 'classic cantopop']",Pop
Aaron Lewis,0.260641379,0.586655172,256748.5862,0.618517241,0.00047069,0.199096552,-5.853172414,0.030441379,130.2987931,0.368917241,52.03448276,6,1,29,"['alternative metal', 'contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'post-grunge', 'redneck']",Country
Aaron May,0.2055,0.7735,183568.5,0.4975,1.82E-05,0.133,-8.2015,0.18265,141.0915,0.5765,62,10,0,4,['underground hip hop'],Hip-hop
Aaron Shust,0.02325,0.5015,273220,0.6705,0,0.19175,-4.918,0.03605,113.99,0.3105,51,2,1,4,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'rock cristiano', 'world worship', 'worship']",Rock
Aaron Tippin,0.199845455,0.652454545,198106.7273,0.648272727,5.32E-05,0.158972727,-8.830818182,0.030009091,113.9722727,0.594545455,43,6,1,22,"['country', 'country road', 'country rock', 'redneck']",Country
Aaron Watson,0.166775,0.612,252348.375,0.545125,2.44E-05,0.12255,-7.238375,0.0322,131.260625,0.484625,46.625,11,1,16,"['contemporary country', 'country', 'country road', 'modern country rock', 'texas country']",Country
Aazar,0.00441,0.63,224052,0.851,0.0218,0.0939,-4.61,0.319,150.054,0.573,54,1,1,2,"['electro house', 'electronic trap']",EDM
Ab-Soul,0.185726316,0.647421053,273581.7368,0.693315789,1.80E-06,0.299478947,-6.778894737,0.273726316,116.0115263,0.524789474,51.21052632,1,0,19,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",Hip-hop
Abandon All Ships,0.00115,0.313,219587,0.961,0,0.12,-4.51,0.193,138.721,0.21,45,5,1,2,"['canadian metalcore', 'canadian post-hardcore', 'metalcore', 'post-screamo', 'trancecore']",Metal
Abbey Lincoln,0.432285714,0.447714286,386346.5714,0.472857143,0.191343706,0.261714286,-10.00257143,0.072428571,81.337,0.445,23.42857143,7,1,7,['vocal jazz'],Jazz
Abby Anderson,0.684,0.406,203240,0.427,1.18E-06,0.108,-8.177,0.0416,158.802,0.21,59,3,1,2,"['contemporary country', 'country pop']",Country
Abdel Halim Hafez,0.874913043,0.41026087,678615.8261,0.377,0.072232117,0.401878261,-10.52708696,0.06053913,118.5102174,0.482173913,23.95652174,7,1,46,"['arab folk', 'classic arab pop']",Pop
Abdul,0.994,0.599,153228,0.104,0.00946,0.108,-10.296,0.1,131.624,0.607,0,11,1,2,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'soft rock', 'urban contemporary']",EDM
Abel Zavala,0.569444444,0.527111111,249788.2222,0.497444444,0,0.345711111,-7.603666667,0.031822222,119.2708889,0.369222222,54.55555556,7,1,9,"['latin christian', 'latin worship', 'rap cristiano']",Rap
Abhi The Nomad,0.406,0.722,214059.5,0.5885,0.000525,0.17185,-7.4595,0.0953,106.4485,0.3195,60.5,7,1,2,"['desi hip hop', 'vapor soul']",Hip-hop
Abir,0.0789,0.656,215781,0.729,0,0.133,-4.223,0.0765,95.974,0.438,63,5,0,2,['moroccan pop'],Pop
Above & Beyond,0.02975,0.6455,273817,0.648,0.01375,0.158,-7.6335,0.0582,135.001,0.4935,43.5,6,1,2,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",EDM
Above The Law,0.00183,0.699,253293,0.926,6.68E-06,0.0522,-8.925,0.0968,97.842,0.756,32,1,1,2,"['g funk', 'gangster rap', 'hyphy', 'west coast rap']",Rap
Abraham Vazquez,0.432,0.614,167288,0.793,0,0.377,-3.788,0.0721,105.228,0.748,67,3,1,1,"['corridos tumbados', 'regional mexican pop']",Pop
Absofacto,0.23,0.688,224661,0.582,0.000157,0.0663,-10.668,0.0542,85.486,0.872,74,6,0,2,"['indie psych-pop', 'shimmer psych']",Indie
Abstract,0.0901,0.641,212715,0.538,0,0.205,-10.398,0.245,79.038,0.296,59,7,1,1,"['hip hop', 'lgbtq+ hip hop', 'rap']",Hip-hop
Academy of Ancient Music,0.890181818,0.334272727,260773.2727,0.1948,0.090783727,0.174681818,-19.91254545,0.045545455,115.4035455,0.301118182,48.09090909,4,1,11,"['baroque ensemble', 'choral', 'classical performance', 'historically informed performance']",Classical
Academy of St. Martin in the Fields,0.947098592,0.25483662,336150.0563,0.096639155,0.736343662,0.140494366,-23.25176056,0.043578873,99.16421127,0.1784,34.73239437,7,1,71,"['chamber orchestra', 'classical', 'classical performance']",Classical
Accept,0.003876678,0.423555556,270488.8889,0.7635,0.046313709,0.247366667,-9.414777778,0.059566667,129.8273889,0.443277778,36.22222222,11,1,36,"['album rock', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']",Metal
Acceptance,0.066836,0.417,178966.5,0.7935,0,0.10165,-4.3525,0.04075,126.8425,0.5175,45.5,1,1,4,"['christian alternative rock', 'dreamo', 'emo', 'neon pop punk', 'pop punk', 'screamo']",Pop
Ace,0.3575,0.7375,174113.5,0.4415,0.0535,0.09495,-13.0835,0.0379,121.941,0.7095,40.5,7,1,4,"['florida rap', 'melodic rap', 'southern hip hop', 'trap']",Hip-hop
Ace Frehley,0.13351,0.538230769,251021.5385,0.860923077,0.132963535,0.154746154,-6.848615385,0.068823077,119.872,0.530461538,33.53846154,1,1,26,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",Metal
Ace Hood,0.03982375,0.698875,276241,0.66325,0,0.207175,-6.26575,0.175025,138.420875,0.2811625,55,1,1,8,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
Ace of Base,0.024279429,0.728,222892.4286,0.809642857,0.124197279,0.098314286,-6.729928571,0.048,107.763,0.805428571,52.28571429,11,0,28,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']",EDM
Acerina Y Su Danzonera,0.67447619,0.381714286,171286.3333,0.625333333,0.665431429,0.286457143,-9.652047619,0.066214286,112.0494286,0.803904762,9.238095238,10,1,42,"['bolero', 'mexican rock-and-roll', 'mexican son', 'ranchera']",Rock
Aceyalone,0.04072,0.799333333,275915.6667,0.761333333,1.46E-05,0.126333333,-7.604666667,0.215633333,94.22566667,0.485333333,37.33333333,7,1,3,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism', 'underground rap']",Hip-hop
Achille Togliani,0.986666667,0.401833333,191216.6667,0.071483333,0.454353333,0.2085,-21.8735,0.060083333,89.39466667,0.259666667,2.333333333,5,1,12,"['canzone napoletana', 'classic italian pop', 'vintage italian pop']",Pop
Acid Bath,0.017219595,0.32475,316750,0.861375,0.380555,0.097775,-6.257,0.0687,116.672125,0.35975,34.875,10,1,16,"['doom metal', 'louisiana metal', 'sludge metal', 'stoner metal']",Metal
Acid Ghost,0.693,0.509,168648,0.588,0.845,0.115,-9.542,0.0298,171.845,0.487,54,0,1,2,['indie garage rock'],Indie
Acid King,0.00352,0.321,384867,0.662,0.503,0.105,-10.374,0.0349,117.853,0.199,44,5,1,2,"['doom metal', 'drone metal', 'gaian doom', 'psychedelic doom', 'retro metal', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock']",Metal
Acker Bilk,0.829,0.288,177904.6667,0.184133333,0.837666667,0.0952,-16.54933333,0.035966667,110.8663333,0.246666667,40,10,1,6,"['adult standards', 'ballroom', 'brill building pop', 'easy listening', 'jazz clarinet', 'lounge']",Jazz
Acoustic Alchemy,0.557666667,0.59,244008.6667,0.447,0.605666667,0.143633333,-13.82733333,0.047066667,91.09533333,0.684666667,26.66666667,7,1,6,"['british jazz', 'rumba', 'smooth jazz']",Jazz
Action Bronson,0.22024,0.535533333,274899.8,0.7052,2.37E-06,0.2474,-6.008266667,0.343393333,106.3488,0.520493333,55.66666667,1,1,15,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'nyc rap', 'queens hip hop', 'rap', 'southern hip hop', 'underground hip hop']",Hip-hop
Active Child,0.284,0.572,321453,0.535,0.0587,0.128,-8.919,0.0284,134.962,0.252,49,8,1,2,"['art pop', 'chillwave', 'indietronica', 'metropopolis', 'shimmer pop', 'vapor soul']",Indie
Adalberto Santiago,0.719583333,0.665416667,358014.5,0.73975,0.021753724,0.3795,-5.712083333,0.04695,123.2438333,0.869583333,31.16666667,5,1,12,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Jazz
Adam & The Ants,0.0123,0.33,191240,0.745,0,0.133,-10.362,0.033,174.636,0.424,39,9,1,2,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'ska']",EDM
Adam Ant,0.0856375,0.595375,220406.625,0.90775,0.044895828,0.364175,-5.1415,0.0716625,109.099625,0.665,36.375,9,1,16,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave']",EDM
Adam Calhoun,0.0795,0.8155,181388,0.6345,0,0.0824,-6.4515,0.1315,126.4465,0.3405,61.5,1,1,2,"['country rap', 'military rap', 'redneck']",Country
Adam Carroll,0.866,0.618,225853,0.353,0,0.143,-9.824,0.0556,106.906,0.4675,39.5,10,1,4,"['alternative country', 'new americana', 'roots americana', 'roots rock', 'texas country']",Country
Adam Doleac,0.257,0.65,191106.5,0.5055,0,0.1485,-6.6275,0.05475,132.301,0.448,68.5,7,1,4,"['contemporary country', 'country pop']",Country
Adam Friedman,0.314,0.682,171765,0.716,0,0.108,-5.766,0.0424,90.04,0.854,53,7,0,1,['la pop'],Pop
Adam Hicks,0.167917286,0.532,176301,0.735285714,1.01E-06,0.133885714,-4.266285714,0.051871429,140.3574286,0.524142857,56.28571429,2,1,7,['post-teen pop'],Pop
Adam Hood,0.346,0.386,187013,0.639,0,0.192,-6.094,0.0306,173.104,0.511,38,9,1,1,"['roots americana', 'texas country']",Country
Adam Jensen,0.356,0.557,189600,0.721,0,0.146,-5.134,0.0416,125.324,0.392,65,4,0,2,"['indie poptimism', 'modern alternative rock', 'modern rock', 'rebel blues']",Indie
Adam K & Soha,0.0094,0.731,396643,0.818,0.378,0.202,-6.671,0.0479,128.04,0.349,55,2,0,2,['canadian electronic'],EDM
Adam Lambert,0.050732,0.5706,221516.6,0.8134,3.84E-06,0.16782,-4.5908,0.07932,130.1084,0.5022,60.8,4,0,10,"['dance pop', 'idol', 'pop', 'post-teen pop']",EDM
Adam Levine,0.194925,0.566375,240700,0.71225,0.005734421,0.193675,-5.41275,0.1132,124.574875,0.5347,60.5,1,1,16,['pop rock'],Pop
Adam Melchor,0.953,0.493,216000,0.284,0.00739,0.151,-12.815,0.0309,79.959,0.199,63,2,1,2,"['indie pop', 'new jersey indie']",Indie
Adele,0.438869524,0.564595238,249647.5238,0.500642857,0.002624017,0.130888095,-7.034880952,0.052583333,121.2531667,0.373130952,60.47619048,0,1,84,"['british soul', 'pop', 'uk pop']",Pop
Adelitas Way,0.002160643,0.492285714,197552.8571,0.928428571,0.051857726,0.169085714,-3.833428571,0.058614286,120.986,0.448857143,52.71428571,1,1,14,"['alternative metal', 'christian rock', 'gymcore', 'nu metal', 'post-grunge', 'post-screamo', 'rap rock']",Metal
Adem,0.694,0.482,285707,0.483,0.415,0.0924,-11.049,0.03,138.058,0.145,45,1,0,1,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",Metal
Adema,0.000224667,0.429666667,248186.3333,0.945333333,0.063066667,0.078,-4.866,0.1186,139.7843333,0.449666667,49.33333333,6,1,6,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",Metal
Adina Howard,0.1018,0.702666667,264702,0.740333333,3.90E-06,0.074266667,-5.916333333,0.072666667,96.68133333,0.600666667,56,11,0,3,"['hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",Pop
Adje,0.00739,0.847,137595,0.573,0.0149,0.0845,-6.032,0.253,99.919,0.332,72,0,1,2,"['dutch hip hop', 'dutch trap pop']",Hip-hop
Admiral Bailey,0.128,0.722,231400,0.565,0,0.056,-5.601,0.375,118.804,0.685,44,1,1,2,"['deep ragga', 'lovers rock', 'old school dancehall', 'roots reggae']",EDM
Adrian Gurvitz,0.469,0.472,294053,0.574,3.95E-06,0.0677,-6.215,0.0272,86.571,0.409,47,2,1,2,['yacht rock'],Rock
Adrian Marcel,0.0472,0.849,237653,0.534,0,0.25,-6.365,0.0699,102.014,0.599,59,4,1,1,['deep pop r&b'],Pop
Adriana Calcanhotto,0.839,0.458,189640,0.319,1.79E-06,0.0876,-8.505,0.0398,86.945,0.482,57,9,1,2,"['baile pop', 'bossa nova', 'mpb', 'nova mpb']",Pop
Adriana Proenza,0.894,0.522,187932,0.128,0.026,0.0941,-18.717,0.0357,109.986,0.124,84,4,1,2,['spanish indie pop'],Indie
Adrianne Pieczonka,0.906,0.31,354240,0.125,0.904,0.258,-17.338,0.0363,129.938,0.269,45,2,1,1,['classical soprano'],Classical
Adriano Celentano,0.433,0.66975,222853.75,0.45425,4.77E-06,0.1615,-12.277,0.05755,110.764,0.478,38.5,8,1,8,"['classic italian pop', 'italian pop']",Pop
Adriel Favela,0.315,0.7938,178470.4,0.722,2.36E-07,0.1719,-6.8904,0.04334,109.5674,0.864,62.4,9,1,5,"['corridos tumbados', 'regional mexican pop']",Pop
Adrienne Albert,0.9654,0.6094,87061.4,0.11822,0.000510122,0.15504,-18.0818,0.05488,100.8882,0.6452,0,9,0,10,['american contemporary classical'],Classical
Adrián Patiño,0.963333333,0.608833333,179979.5,0.491166667,0.465,0.182333333,-11.13066667,0.048866667,110.1221667,0.7295,0,7,1,6,['latin classical'],Classical
Adventure Club,0.017245,0.5695,255962,0.6635,0.00268,0.09765,-4.82,0.04975,136.4995,0.178,53.5,9,1,2,"['brostep', 'canadian electronic', 'chillstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filthstep', 'melodic dubstep', 'pop edm']",EDM
Aegis,0.528,0.431,217913,0.604,0,0.0755,-5.797,0.0464,139.438,0.345,47,2,1,2,"['classic opm', 'opm', 'pinoy rock']",Rock
Aer,0.12505,0.835,208358.6667,0.69,8.15E-05,0.124933333,-6.830666667,0.088983333,112.504,0.624833333,52.5,5,1,12,"['album rock', 'classic rock', 'hard rock', 'rock']",Rock
Aero Chord,0.0445,0.573,254118,0.735,0.865,0.187,-4.132,0.0428,170.007,0.246,62,2,1,2,"['bass trap', 'catstep', 'edm', 'gaming edm', 'traprun']",EDM
Aerodrom,0.415,0.555,130280,0.689,0,0.315,-5.015,0.0332,146.104,0.741,32,5,0,2,"['croatian rock', 'yugoslav rock']",Rock
Aerosmith,0.078510877,0.440015152,266323.1364,0.790477273,0.033241413,0.263157576,-7.660575758,0.04770303,127.8730152,0.536305303,40.34090909,9,1,264,"['album rock', 'classic rock', 'hard rock', 'rock']",Rock
Aesop Rock,0.200844444,0.683,236287.6111,0.710722222,0.001425809,0.2501,-7.848333333,0.3142,113.1646111,0.718444444,42.77777778,0,1,18,"['abstract hip hop', 'alternative hip hop', 'conscious hip hop', 'escape room', 'hip hop']",Hip-hop
Africando,0.598,0.784,242573,0.721,0.18,0.0627,-9.615,0.052,96.764,0.962,35,9,0,2,"['latin jazz', 'mambo', 'salsa', 'tropical']",Jazz
Afrika Bambaataa,0.040272,0.8628,316120,0.8264,0.10549732,0.22232,-8.3888,0.10782,123.3372,0.661,38.8,6,0,5,"['bronx hip hop', 'east coast hip hop', 'electro', 'hip hop', 'hip house', 'old school hip hop']",Hip-hop
Afro B,0.0206,0.966,199000,0.633,4.06E-06,0.0715,-6.392,0.101,108.011,0.767,68,2,1,2,"['afroswing', 'dancehall', 'uk dancehall']",EDM
Afro Bros,0.125,0.765,184558,0.906,0,0.423,-2.097,0.0965,96.071,0.95,78,8,0,1,"['basshall', 'dutch hip hop', 'dutch house', 'dutch trap pop']",Hip-hop
Afro-Cuban All Stars,0.3375,0.589,397100,0.4275,0.141503545,0.179,-12.3,0.0379,132.59,0.7955,49,2,1,4,['latin jazz'],Jazz
Afrojack,0.1589,0.732214286,260898.9286,0.774571429,0.210488586,0.267192857,-5.323714286,0.115585714,124.8351429,0.570214286,52.78571429,7,0,14,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",EDM
Afroman,0.1913625,0.8705,307113.375,0.469125,1.68E-05,0.1511,-8.286875,0.366,128.117375,0.673125,53.5,7,1,16,"['comedy rap', 'gangster rap', 'hip hop', 'rap']",Hip-hop
After The Burial,0.002115983,0.468666667,284147,0.940666667,0.19486,0.2124,-4.894666667,0.134666667,124.542,0.169333333,49,6,1,6,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'progressive metalcore']",Metal
Aftertheparty,0.411,0.832,227260,0.316,6.59E-05,0.258,-15.258,0.063,116.973,0.329,59,9,1,2,"['trap soul', 'vapor trap']",Rap
Afu-Ra,0.201,0.844,239413,0.857,5.88E-06,0.538,-3.74,0.254,90.282,0.72,56,10,0,2,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",Hip-hop
Against Me!,0.108600137,0.51375,187171.75,0.803,0.007447338,0.21,-5.528375,0.100525,128.655375,0.533125,46.375,0,1,16,"['folk punk', 'gainesville indie', 'orgcore', 'punk', 'skate punk']",Indie
Against The Current,0.059906667,0.466666667,212391,0.668666667,0,0.242,-5.769666667,0.088133333,145.0246667,0.151533333,75,4,0,3,"['neon pop punk', 'pixie', 'pop punk', 'viral pop']",Pop
Agent Steel,2.52E-06,0.123,183267,0.991,0.0058,0.234,-2.727,0.182,191.533,0.114,37,7,1,2,"['melodic thrash', 'metal', 'neo-trad metal', 'nwothm', 'old school thrash', 'speed metal', 'thrash metal']",Metal
Agnes,0.00645,0.621,256213,0.923,7.28E-05,0.108,-3.124,0.0321,127.973,0.716,64,2,0,2,"['chamber pop', 'focus']",Pop
Agnes Baltsa,0.9745,0.294,697566.5,0.1884,0.0302,0.494,-19.6075,0.06015,98.0515,0.0869,34,2,1,2,"['classical mezzo-soprano', 'classical performance', 'opera']",Classical
Agnes Giebel,0.920666667,0.281,197035,0.304333333,0.194333333,0.371333333,-11.72833333,0.045233333,113.6776667,0.276333333,0,6,1,3,['classical soprano'],Classical
Agnes Obel,0.959,0.439,216570.5,0.14295,0.3801875,0.119,-20.299,0.0363,116.8325,0.18,50.5,9,1,4,"['chamber pop', 'focus']",Pop
Agnetha Fältskog,0.0594,0.595666667,295311,0.381666667,0.001826667,0.054133333,-16.45,0.0303,102.6436667,0.253333333,42.33333333,2,1,3,"['classic swedish pop', 'europop', 'new wave pop']",Pop
Agnostic Front,0.0053022,0.266333333,151563,0.959666667,0.000801567,0.267,-6.245,0.149,131.5473333,0.224333333,37,4,1,6,"['chicano punk', 'crossover thrash', 'hardcore', 'hardcore punk', 'nyhc', 'old school thrash', 'punk', 'straight edge']",Oldies
Aguaturbia,0.0026,0.272,635272,0.832,0.147,0.0547,-6.896,0.0632,85.399,0.625,30,0,0,2,['chilean rock'],Rock
Agust D,0.0627809,0.608,198774.55,0.6925,0.001344762,0.135465,-6.3392,0.11385,109.34245,0.34035,70.4,1,1,20,['k-rap'],Rap
Agustín Barrios Mangoré,0.979333333,0.358,367231,0.0443,0.889333333,0.087933333,-28.97833333,0.045366667,101.5473333,0.153866667,35.33333333,11,0,3,"['classical guitar', 'latin classical', 'polca paraguaya']",Classical
Ahlam,0.7585,0.435,283875.5,0.192,0.000431725,0.1021,-13.861,0.07275,123.304,0.269,0,9,1,4,['arab pop'],Pop
Ahmad Jamal,0.840753947,0.590065789,240780.3816,0.181911842,0.811226316,0.2451,-18.89610526,0.044946053,103.8165921,0.424178947,16.46052632,0,1,152,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']",Jazz
