name,filtered_genre,gender,race,api,black,hispanic,white
Juelz Santana,Hip-hop,female,white,0.048071444,0.009426873,0.115258254,0.8272434
Juhn,Rap,unknown,white,0.001226037,0.009364579,0.007490356,0.98191905
Juice Newton,Country,male,black,0.001408027,0.5297038,0.012243713,0.45664448
Juice WRLD,Rap,unknown,white,0.001897445,0.16412398,0.019029763,0.8149488
Juicy J,Hip-hop,unknown,white,0.006258825,0.13484792,0.018572861,0.8403204
Juilliard String Quartet,Classical,unknown,white,0.011049553,0.07657383,0.026930043,0.8854466
Jules Massenet,Classical,male,white,0.008832255,0.021218449,0.029825108,0.9401242
Julia Michaels,EDM,female,white,0.011961293,0.03564157,0.018176403,0.93422073
Julia Sheer,Pop,female,white,0.015547563,0.07778859,0.019738754,0.88692504
Julian Bream,Classical,male,white,0.003908206,0.095796265,0.007633667,0.89266187
Julian Casablancas,Indie,male,hispanic,0.043871276,0.002113709,0.87128717,0.0827279
Julian Dash,Jazz,male,white,0.04663972,0.08328166,0.023995321,0.8460833
Julian Lloyd Webber,Classical,male,white,0.009451102,0.004710905,0.02316972,0.9626683
Juliander,Pop,unknown,white,0.004734838,0.08073961,0.020592833,0.8939327
Julie Bergan,Pop,female,white,0.003640914,0.011071451,0.00902114,0.9762665
Julie Sue,Pop,female,white,0.006095036,0.10513447,0.019062487,0.86970794
Julien,Indie,male,white,0.001924919,0.11308028,0.016867926,0.8681269
Julieta Venegas,Pop,female,hispanic,0.019811435,0.002597125,0.9201258,0.05746574
Julio Iglesias,Pop,male,white,0.011186918,0.05270986,0.01693258,0.9191707
Julio Martinez Oyanguren,Classical,male,white,0.3937058,0.005819762,0.15975285,0.44072163
Julius Baker,Classical,male,white,0.005122645,0.019103516,0.012099421,0.96367437
Julius Patzak,Classical,male,white,0.000666133,0.002368255,0.02418756,0.9727781
Jully Black,Pop,unknown,white,0.003448894,0.067123085,0.011646913,0.91778105
June Christy,Jazz,female,white,0.007403463,0.03904716,0.014355616,0.9391937
Jung In,Pop,androgynous,api,0.6267332,0.018559964,0.069990024,0.28471684
Junior M.A.F.I.A.,Hip-hop,unknown,api,0.5609719,0.0711029,0.06896558,0.29895955
Junior Reid,EDM,male,white,0.003740604,0.4286029,0.024171533,0.5434849
Jurassic 5,Hip-hop,unknown,white,0.006624693,0.014500521,0.015697736,0.96317697
Jussi Björling,Classical,male,white,0.005702139,0.00119469,0.008070368,0.9850328
Just A Gent,EDM,male,white,0.004254575,0.0453779,0.021619987,0.9287475
Justice,Pop,androgynous,white,0.003474483,0.03432959,0.014003567,0.9481923
Justin Bieber,Pop,male,white,0.002246643,0.005521756,0.01254305,0.9796886
Justin Caruso,EDM,male,white,0.021981394,0.015745195,0.10475169,0.85752165
Justin Jesso,Indie,male,white,0.0107433,0.010179858,0.017448591,0.9616282
Justin Moore,Country,male,white,0.004702019,0.06510091,0.019349376,0.9108477
Justin Stone,Hip-hop,male,white,0.003151099,0.035060316,0.019163605,0.9426249
Justin Timberlake,EDM,male,white,0.004141875,0.07317558,0.010732796,0.91194975
Justin Tubb,Country,male,white,0.01191882,0.020450993,0.010505285,0.9571249
Justin Vernon,Indie,male,white,0.00446218,0.07651254,0.016429642,0.9025956
Justine Skye,Indie,female,white,0.004094243,0.024007354,0.010654962,0.96124345
Jutta Hipp,Jazz,female,white,0.001362536,0.013309855,0.013243198,0.9720844
Juvenile,Hip-hop,unknown,white,0.004583483,0.013279143,0.02179525,0.96034217
Jyoti,Pop,female,white,0.05346877,0.035222214,0.260908,0.650401
János Starker,Classical,male,white,0.005638527,0.014410866,0.014993036,0.9649576
K CAMP,Hip-hop,unknown,white,0.004464052,0.16136228,0.04803164,0.78614205
K-391,EDM,unknown,api,0.562272,0.073607,0.07148705,0.29263395
K-Ci,EDM,unknown,white,0.020977624,0.21079588,0.02840681,0.73981965
K-Ci & JoJo,EDM,unknown,hispanic,0.0712068,0.025417106,0.7646766,0.13869955
K-Dee,Pop,unknown,white,0.0717222,0.09242061,0.009967538,0.82588965
K-Rino,Rap,unknown,hispanic,0.008358551,0.002829751,0.89290416,0.09590757
K. J. Yesudas,Pop,unknown,white,0.058896225,0.06815022,0.29919702,0.5737566
K. S. Chithra,Pop,unknown,api,0.53055346,0.010034192,0.053612325,0.4058
K.Flay,Indie,unknown,white,0.011213175,0.09790584,0.016583068,0.8742979
K.T. Oslin,Country,unknown,white,0.006768628,0.04908068,0.039377216,0.9047735
K/DA,Pop,unknown,api,0.72990304,0.0764351,0.011396358,0.18226549
KAYTRANADA,Hip-hop,unknown,white,0.057639647,0.008938908,0.04956715,0.88385427
KB,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395
KC,Rock,unknown,api,0.562272,0.073607,0.07148705,0.29263395
KEY!,Pop,unknown,white,0.006119983,0.18877545,0.018532904,0.7865716
KHEA,Hip-hop,unknown,white,0.37786227,0.16192633,0.033079047,0.4271323
KIDS SEE GHOSTS,Hip-hop,unknown,white,0.002901798,0.037012517,0.012952798,0.9471329
KINGMOSTWANTED,Rap,unknown,white,0.024725068,0.016296336,0.09898522,0.8599934
KK,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395
KOLE,Pop,unknown,white,0.003217117,0.011964935,0.009900916,0.974917
KOPPS,Indie,unknown,white,0.003130168,0.004968961,0.008577491,0.9833234
KORNDAWG,Rap,unknown,white,0.051984854,0.09536855,0.022750773,0.82989585
KRS-One,Hip-hop,unknown,white,0.009517174,0.002738353,0.010091613,0.9776529
KSHMR,EDM,unknown,api,0.61421496,0.023948897,0.009447941,0.35238808
KXNG Crooked,Hip-hop,unknown,white,0.015493057,0.118538365,0.02299994,0.8429686
KYLE,Pop,unknown,white,0.002546295,0.17051484,0.016921038,0.8100178
Kaash Paige,Pop,androgynous,white,0.036517162,0.014949644,0.01431626,0.934217
Kacey Musgraves,Country,female,white,0.015224999,0.002151713,0.023473598,0.95914966
Kacy Hill,Indie,female,white,0.005312275,0.003855802,0.01105539,0.97977656
Kadhja Bonet,Indie,unknown,white,0.02511807,0.00207588,0.017577711,0.9552283
Kah-Lo,Pop,unknown,api,0.53003615,0.1019429,0.029073535,0.33894733
Kai Winding,Jazz,male,white,0.014358446,0.017038828,0.014058515,0.9545442
Kailash Kher,Hip-hop,female,api,0.84329987,0.006594035,0.007103345,0.14300276
Kali Uchis,Pop,female,white,0.006178589,0.006061113,0.007017201,0.98074317
Kamaiyah,Rap,unknown,api,0.55130863,0.116529,0.010228886,0.32193348
Kamiyada+,Hip-hop,unknown,white,0.44002122,0.020623516,0.010313184,0.5290421
Kane & Abel,Rap,male,white,0.071023576,0.023539715,0.05489465,0.85054207
Kane Brown,Country,male,white,0.003730061,0.038763393,0.014617311,0.9428892
Kano,Hip-hop,unknown,white,0.22674668,0.007783337,0.009982277,0.75548774
Kantina 27,Rock,unknown,white,0.059838686,0.007694813,0.01167685,0.9207896
Kany Garcia,Pop,unknown,white,0.033064578,0.005975349,0.12395524,0.83700484
Kanye West,Hip-hop,unknown,white,0.035018593,0.004677086,0.02124787,0.93905646
Kap G,Hip-hop,androgynous,white,0.19925395,0.010290083,0.022569504,0.7678865
Kardinal Offishall,Pop,unknown,white,0.005946531,0.024037054,0.007889737,0.9621266
Karen Mok,Pop,female,white,0.004806487,0.001195625,0.011071357,0.9829266
Karita Mattila,Classical,female,white,0.013738873,0.003358439,0.016994027,0.9659087
Karl Böhm,Classical,male,white,0.03833007,0.004300154,0.014916505,0.94245327
Karl Kaiser,Classical,male,white,0.014676745,0.002471259,0.013695112,0.96915686
Karl Richter,Classical,male,white,0.003804027,0.007267313,0.017251888,0.97167677
Karla Bonoff,Oldies,female,white,0.00391735,0.00475823,0.007324949,0.98399943
Karlheinz Zoeller,Classical,male,white,0.003998556,0.001362174,0.014593931,0.9800454
Karol Szymanowski,Classical,male,white,0.001340316,0.000559833,0.014079427,0.9840205
Karthik,Hip-hop,male,white,0.03797616,0.002083433,0.008227431,0.951713
Kasbo,EDM,unknown,white,0.013245643,0.005525678,0.00971331,0.9715154
Kash Doll,Hip-hop,unknown,white,0.003053685,0.007326074,0.006744782,0.98287547
Kasino,Rap,unknown,white,0.014933814,0.005728121,0.010990898,0.96834725
Kaskade,EDM,unknown,white,0.005683859,0.01041646,0.013898716,0.9700009
Kat Deluna,EDM,female,white,0.13433975,0.008920066,0.046986204,0.80975395
Katharine McPhee,EDM,female,white,0.009424006,0.07531032,0.010675478,0.90459025
Katherine Jenkins,Pop,female,white,0.008611521,0.14244494,0.012427949,0.83651555
Kathleen Battle,Classical,female,white,0.016764665,0.19790089,0.020899374,0.7644351
Kathleen Ferrier,Classical,female,white,0.003404229,0.049156047,0.021803427,0.92563635
Kathryn Stott,Classical,female,white,0.003322285,0.027206732,0.013147023,0.956324
Kathy Mattea,Country,female,white,0.004330386,0.11446593,0.007780759,0.8734229
Katia Labèque,Classical,female,white,0.021197047,0.017587543,0.022895671,0.9383197
Katie Noel,Country,female,white,0.013571956,0.006201396,0.026932897,0.9532937
Katy Perry,EDM,female,white,0.006331421,0.03379438,0.012331357,0.94754285
Kausion,Rap,unknown,white,0.022897756,0.00490389,0.009199351,0.962999
Kavinsky,EDM,unknown,white,0.000781752,0.000620814,0.005076892,0.99352056
Kavita Krishnamurthy,Pop,female,api,0.69875777,0.015974335,0.007923908,0.277344
Kay Starr,Jazz,male,white,0.001838787,0.003124255,0.006573368,0.9884636
Kay-K,Hip-hop,unknown,white,0.007789256,0.009918367,0.014272024,0.9680204
KeKe Wyatt,Pop,androgynous,white,0.004957717,0.09832875,0.021621428,0.8750921
Keak Da Sneak,Rap,androgynous,white,0.000911655,0.06551553,0.011572773,0.92200005
Kebo Gotti,Rap,unknown,white,0.004955936,0.005849542,0.02900981,0.96018475
Keely Smith,Jazz,female,white,0.001864316,0.10924286,0.013622579,0.8752703
Kehlani,Pop,unknown,white,0.010611168,0.003636537,0.02843862,0.9573136
Keith Ape,Hip-hop,male,white,0.002391978,0.005584848,0.015330275,0.97669286
Keith Jarrett,Jazz,male,white,0.004085905,0.12160795,0.028179796,0.8461263
Keith Murray,Hip-hop,male,white,0.012614325,0.089070156,0.018310688,0.8800048
Keith Sweat,EDM,male,white,0.004456837,0.08400555,0.018570084,0.89296746
Keith Urban,Country,male,white,0.004427068,0.018943189,0.012504156,0.9641256
Keith Whitley,Country,male,white,0.003215198,0.12793307,0.020237206,0.8486145
Keke Palmer,Pop,male,white,0.003022566,0.021772314,0.018678872,0.9565263
Kele,EDM,unknown,white,0.003479364,0.081294864,0.007300299,0.9079255
Kelis,EDM,unknown,white,0.005599454,0.055150796,0.025034122,0.9142157
Kelli Ali,EDM,female,white,0.007457747,0.011898231,0.04238201,0.938262
Kelly Clarkson,EDM,female,white,0.005511902,0.052703094,0.017969945,0.923815
Kelly Price,Pop,female,white,0.003962893,0.122812435,0.016795095,0.8564296
Kelly Rowland,EDM,female,white,0.002126777,0.052182287,0.016357461,0.92933345
Kelsea Ballerini,Country,female,white,0.001500413,0.003768673,0.016282964,0.978448
Ken Boothe,Rock,male,white,0.003357446,0.11652154,0.01768759,0.86243343
Ken Scott,Jazz,male,white,0.005245314,0.1562409,0.020972382,0.81754136
Ken-Y,Hip-hop,unknown,white,0.004766226,0.08477446,0.01873832,0.89172095
Kendo,Hip-hop,unknown,white,0.04046725,0.06791856,0.08929641,0.8023178
Kendo Kaponi,Hip-hop,unknown,white,0.026471961,0.006906295,0.026456824,0.94016486
Kendrick Lamar,Hip-hop,male,white,0.005556492,0.03984858,0.016182361,0.9384126
Kenneth McKellar,Classical,male,white,0.009961459,0.035325028,0.022255857,0.9324576
Kenny Baker,Oldies,male,white,0.003162347,0.037237637,0.017526576,0.9420734
Kenny Burrell,Jazz,male,white,0.002802694,0.1367182,0.016900906,0.8435783
Kenny Chesney,Country,male,white,0.003618099,0.08492901,0.016404537,0.8950484
Kenny Clarke,Jazz,male,white,0.001849838,0.072003864,0.015084612,0.9110617
Kenny Dorham,Jazz,male,white,0.002819778,0.13378292,0.018341374,0.8450559
Kenny G,Jazz,male,white,0.004664266,0.1204636,0.022319643,0.8525525
Kenny Loggins,Pop,male,white,0.002748009,0.07566509,0.014560415,0.90702647
Kenny Rogers,Country,male,white,0.001610063,0.09019412,0.01961567,0.88858014
Kenny Wayne Shepherd,Country,male,white,0.004364456,0.11118436,0.019600356,0.86485076
Keri Hilson,EDM,female,white,0.003612668,0.026722083,0.019368667,0.9502966
Kerli,EDM,female,white,0.007020703,0.003825295,0.03341972,0.9557343
Kesha,EDM,female,white,0.01738658,0.08480087,0.008676477,0.88913614
Kevin Devine,Indie,male,white,0.005437501,0.024009822,0.014533492,0.9560192
Kevin Gates,Hip-hop,male,white,0.009530701,0.060582876,0.04969565,0.8801908
Kevin Ortiz,Pop,male,hispanic,0.08758894,0.004921473,0.69797146,0.20951802
Kevin Rudolf,EDM,male,white,0.002041791,0.008201435,0.012809366,0.9769474
Key Glock,Hip-hop,male,white,0.002807219,0.08820622,0.014367227,0.8946194
Key!,Pop,unknown,white,0.006119983,0.18877545,0.018532904,0.7865716
Keyshia Cole,EDM,male,white,0.004965843,0.08398874,0.007234877,0.9038105
Khalid,Pop,male,api,0.4658931,0.18940464,0.041269366,0.30343297
Khatia Buniatishvili,Classical,unknown,white,0.012849072,0.002986822,0.023893176,0.96027094
Kiana Ledé,EDM,female,white,0.006355261,0.004148742,0.016699456,0.9727965
Kid Capri,Hip-hop,unknown,white,0.010760063,0.019505426,0.048031367,0.9217031
Kid Cudi,Hip-hop,unknown,white,0.037110846,0.024703067,0.042904433,0.8952816
Kid Ink,EDM,unknown,white,0.003013749,0.003831494,0.007180472,0.98597425
Kid Koala,Indie,unknown,white,0.035175093,0.007869779,0.015121471,0.9418336
Kid Ory,Jazz,unknown,white,0.002230593,0.17508245,0.01287761,0.8098094
Kid Quill,Indie,unknown,white,0.003769076,0.10243203,0.023063125,0.87073576
Kid Rock,Metal,male,white,0.001854399,0.062084865,0.009655706,0.9264051
Kid Trunks,Hip-hop,unknown,white,0.003781281,0.18565343,0.012647992,0.79791725
Kidd Kidd,Rap,unknown,white,0.002427386,0.05759599,0.011079486,0.92889714
Kiesza,EDM,unknown,white,0.001487957,0.003066353,0.003174853,0.9922708
Kiiara,Indie,unknown,white,0.022712942,0.012045471,0.033311605,0.93192995
Kiki Dee,Pop,female,white,0.009636514,0.03779454,0.009830027,0.94273895
Kill Bill: The Rapper,Rap,female,white,0.004050917,0.01610788,0.012666222,0.96717495
Kill The Noise,EDM,female,white,0.01177554,0.091337055,0.016423373,0.880464
Killah Priest,Hip-hop,unknown,white,0.002360396,0.041131422,0.015904335,0.94060385
Killer Mike,Hip-hop,male,white,0.005569339,0.04105913,0.011466076,0.94190544
Killstation,Hip-hop,unknown,white,0.003928082,0.08973953,0.018371675,0.8879608
Killumantii,Rap,unknown,white,0.001994455,0.086114444,0.015595013,0.8962961
Kilo Ali,Hip-hop,male,white,0.024135888,0.010699024,0.07386455,0.89130056
Kim Borg,Classical,female,white,0.003445778,0.018184246,0.014053566,0.9643164
Kim Carnes,Pop,female,white,0.047246296,0.066523045,0.37562943,0.5106012
Kim Jong Wan,Pop,female,white,0.31766996,0.065471455,0.025782747,0.5910759
Kim Kashkashian,Classical,female,white,0.010190642,0.019587876,0.013866452,0.95635504
Kimberly Anne,Indie,female,white,0.005154373,0.23517677,0.008287398,0.75138146
Kimbra,Indie,female,white,0.021440364,0.027483122,0.016102195,0.9349743
Kina Grannis,Indie,female,white,0.004543508,0.06272143,0.010602811,0.9221323
King Combs,Pop,male,white,0.003444133,0.07693812,0.016302252,0.90331554
King Curtis,Jazz,male,white,0.003440729,0.06986952,0.011326704,0.915363
King George,Rap,male,white,0.0124993,0.08890818,0.025323572,0.873269
King Lil G,Hip-hop,male,white,0.0062132,0.05147523,0.021567477,0.92074406
King Louie,Rap,male,white,0.14194266,0.23303357,0.0491854,0.57583845
King Syze,Rap,male,white,0.013861929,0.010395589,0.013987587,0.9617549
King Tee,Hip-hop,male,white,0.06907881,0.08483694,0.014936677,0.8311476
King Tubby,Rock,male,white,0.000841567,0.13264488,0.00982915,0.8566844
King Von,Hip-hop,male,api,0.62222654,0.016029952,0.01516588,0.34657764
Kings of Convenience,Indie,unknown,white,0.004999174,0.029720586,0.013473553,0.95180666
Kiprich,EDM,unknown,white,0.002825121,0.004782795,0.016140293,0.97625184
Kiri Te Kanawa,Pop,androgynous,api,0.844191,0.001088022,0.001393176,0.1533277
Kirk Knight,Hip-hop,male,white,0.003345865,0.058161408,0.01778517,0.9207076
Kirk Whalum,Jazz,male,white,0.003709053,0.1742078,0.016256856,0.80582625
Kirko Bangz,Hip-hop,unknown,white,0.017563738,0.040094707,0.015515313,0.92682624
Kirsten Flagstad,Classical,female,white,0.012705576,0.016941162,0.02517444,0.94517887
Kirsty MacColl,EDM,female,white,0.002359516,0.031590533,0.015192983,0.9508569
Kishore Kumar,Pop,male,white,0.011501256,0.03014627,0.014094899,0.9442576
Kiyotaka Sugiyama,Pop,male,api,0.96419287,0.004494479,0.007494725,0.023817953
Klangkarussell,Pop,unknown,white,0.003840328,0.002036023,0.00846302,0.9856607
Klaus Tennstedt,Classical,male,white,0.000389038,0.001656694,0.005650057,0.99230415
Kleerup,Pop,unknown,white,0.006338606,0.00580487,0.012174332,0.9756822
Knife Party,EDM,unknown,white,0.008026067,0.013892547,0.020519767,0.95756155
Knox Fortune,Indie,unknown,white,0.005830857,0.1544444,0.014599509,0.8251253
Knxwledge,Hip-hop,unknown,white,0.002904582,0.030445168,0.020219332,0.9464309
Kodak Black,Hip-hop,unknown,white,0.01339623,0.011236033,0.009304486,0.9660632
Kodaline,Pop,unknown,white,0.02695136,0.007840714,0.015866822,0.9493411
Kodie Shane,Hip-hop,male,white,0.056820612,0.015609144,0.018982157,0.9085881
Koe Wetzel,Country,unknown,white,0.003576021,0.000573557,0.012577344,0.983273
Koffee,EDM,unknown,white,0.002954459,0.006369548,0.007714551,0.9829615
Kokane,Rap,unknown,white,0.03308644,0.045521885,0.021090092,0.90030164
Kold-Blooded,Rap,unknown,white,0.013162377,0.02471136,0.019420262,0.942706
Konshens,EDM,unknown,white,0.003776085,0.015761344,0.009536114,0.9709264
Kool G Rap,Hip-hop,unknown,white,0.29090074,0.041825924,0.017910045,0.6493633
Kool John,Rap,male,white,0.011011862,0.11927238,0.019801108,0.8499146
Kool Moe Dee,Hip-hop,female,white,0.006341515,0.010828106,0.009407451,0.9734229
Koop,Classical,male,white,0.005002795,0.00772689,0.008952372,0.978318
Korn,Metal,unknown,white,0.005139386,0.014278959,0.015942186,0.9646395
Kossisko,Rap,unknown,white,0.001341079,0.00046042,0.00589607,0.9923024
Kota the Friend,Hip-hop,male,white,0.004345876,0.028578494,0.01722608,0.9498496
Kottonmouth Kings,Metal,unknown,white,0.005733675,0.014024937,0.013576897,0.9666645
Kranium,EDM,unknown,white,0.005908721,0.001244801,0.008474154,0.98437226
Krayzie Bone,Rap,unknown,white,0.004131618,0.002564336,0.011549944,0.9817541
Kris Kristofferson,Country,male,white,0.003942206,0.003796374,0.007217786,0.98504364
Kris Kross,Pop,male,white,0.00312249,0.001517783,0.012190534,0.9831692
Kris Kross Amsterdam,Pop,male,white,0.03550578,0.029224016,0.027094083,0.90817606
Krizz Kaliko,Country,unknown,white,0.018491313,0.00254446,0.01096002,0.96800417
Kronos Quartet,Pop,unknown,white,0.028251447,0.008339996,0.038929213,0.9244793
Krystal,EDM,female,white,0.012211797,0.011138336,0.0180202,0.95862967
Krystian Zimerman,Classical,male,white,0.005515796,0.003274406,0.023275549,0.96793425
Kumar Sanu,Pop,male,api,0.66292584,0.044110503,0.013151041,0.27981257
Kun-Woo Paik,Classical,unknown,white,0.12164648,0.013754448,0.010236822,0.85436225
Kurt Böhme,Classical,male,white,0.028615793,0.008249351,0.006712034,0.95642287
Kurt Hugo Schneider,Indie,male,white,0.007739451,0.000594104,0.014601357,0.9770651
Kurt Masur,Classical,male,white,0.26256478,0.003033636,0.013542268,0.7208593
Kurt Moll,Classical,male,white,0.006271769,0.001789708,0.007727057,0.9842115
Kurt Rydl,Classical,male,white,0.001448603,0.00167925,0.013023097,0.98384905
Kurt Weill,Classical,male,white,0.009010039,0.002851275,0.016383333,0.9717553
Kurupt,Hip-hop,unknown,white,0.43088418,0.00468203,0.003117266,0.5613166
Kut Klose,Pop,unknown,white,0.005363417,0.002257197,0.023090445,0.9692889
Kutt Calhoun,Hip-hop,unknown,white,0.006662911,0.009175384,0.014298163,0.9698636
Kuzu Mellow,Rap,unknown,white,0.008747084,0.021066425,0.012905592,0.9572808
Kyan,Pop,unknown,white,0.25325853,0.040428672,0.020663586,0.6856493
Kygo,EDM,unknown,white,0.008674687,0.038110156,0.0261252,0.9270899
Kyla La Grange,Pop,female,white,0.005126096,0.028093323,0.016613208,0.9501674
Kyle,Pop,female,white,0.002546295,0.17051484,0.016921038,0.8100178
Kylie Minogue,EDM,female,white,0.004566477,0.06857443,0.015437485,0.91142166
Kyung Wha Chung,Classical,female,white,0.19413564,0.03777341,0.016301317,0.75178957
L-Boy,Hip-hop,unknown,white,0.03680758,0.14409442,0.066996135,0.7521018
LANY,Pop,unknown,white,0.024259394,0.18600048,0.013041809,0.7766983
LEGADO 7,Pop,unknown,white,0.0768894,0.034927025,0.03084006,0.8573435
LL Cool J,Hip-hop,unknown,white,0.007085181,0.06377602,0.020114217,0.9090246
LMFAO,EDM,unknown,api,0.6143297,0.005787252,0.0519836,0.32789946
LSD,Pop,unknown,white,0.29707667,0.15793358,0.060636487,0.4843533
LZRD,EDM,unknown,white,0.029514551,0.09859451,0.026208593,0.8456823
La Chat,Hip-hop,unknown,white,0.373141,0.037383027,0.019308558,0.5701674
La Factoria,Hip-hop,unknown,white,0.063699,0.035366032,0.368733,0.532202
La Ley,Pop,unknown,white,0.013385325,0.096152976,0.04155747,0.8489042
La Lupe,Jazz,female,white,0.004176314,0.105185054,0.021759283,0.8688794
La Quinta Estacion,Pop,female,api,0.45722893,0.006142855,0.37410602,0.16252223
La Secta AllStar,Pop,unknown,white,0.009144085,0.025260571,0.02136476,0.9442306
La Sonora Dinamita,Pop,unknown,white,0.18130822,0.006593259,0.028853314,0.7832452
La Sonora Matancera,Jazz,unknown,hispanic,0.35741806,0.003512323,0.48872864,0.15034099
Labrinth,Pop,unknown,white,0.003586646,0.0849829,0.012014884,0.89941555
Lacey Sturm,Pop,female,white,0.00257277,0.007606655,0.017777828,0.9720427
Lady A,Country,unknown,white,0.010076272,0.062248945,0.021274969,0.90639985
Lady Gaga,EDM,unknown,hispanic,0.21159506,0.011746621,0.49295485,0.28370348
Lady Luck,Rap,unknown,white,0.003219817,0.038996086,0.010912764,0.94687134
Lady Saw,EDM,unknown,white,0.014465375,0.053850256,0.005378443,0.92630595
Ladysmith Black Mambazo,Pop,unknown,white,0.022894138,0.1587346,0.045734163,0.77263707
Laetitia Sadier,Pop,female,white,0.005802183,0.021781178,0.023817902,0.9485987
Laidback Luke,EDM,male,white,0.003205628,0.014162047,0.006889296,0.975743
Lalo Ebratt,Hip-hop,unknown,white,0.007281424,0.04958808,0.01541806,0.92771244
Lalo Rodriguez,Jazz,unknown,hispanic,0.014128683,0.015058929,0.8670925,0.10371987
Lalo Schifrin,Classical,unknown,white,0.003780236,0.01611015,0.013529588,0.96658003
Lana Del Rey,Pop,female,white,0.013001274,0.051847078,0.029413518,0.9057382
Landon Cube,Hip-hop,male,white,0.2092268,0.029622022,0.06688858,0.69426256
Landy Wen,Pop,androgynous,white,0.003082503,0.027856203,0.02090236,0.948159
Lang Lang,Country,androgynous,white,0.030898347,0.04450339,0.008248925,0.9163493
Langhorne Slim,Indie,male,white,0.010025219,0.009940574,0.02483229,0.9552019
Lara Liang,Pop,female,white,0.21969861,0.013304942,0.02625328,0.74074316
Larry Carlton,Jazz,male,white,0.001694427,0.12262179,0.011466966,0.86421686
Larry Gatlin,Country,male,white,0.003211679,0.16618952,0.01395018,0.8166486
Larry Harlow,Jazz,male,white,0.003518479,0.087510854,0.013211255,0.89575946
Lars Erstrand,Jazz,male,white,0.004149147,0.02642532,0.014757636,0.9546679
Lata Mangeshkar,Pop,female,white,0.24565294,0.00302551,0.020758843,0.7305627
Laura Les,Pop,female,white,0.017045882,0.04261509,0.23506935,0.70526975
Laura Marling,Indie,female,white,0.017725319,0.014348539,0.011056632,0.9568695
Laura V,Indie,female,white,0.021493552,0.029228447,0.033960972,0.91531706
Lauren Alaina,Country,female,hispanic,0.01622561,0.008826669,0.69336486,0.28158286
Lauren Daigle,Rock,female,white,0.00253063,0.08077913,0.019675102,0.8970152
Lauren Jauregui,Pop,female,hispanic,0.026736293,0.003419936,0.91030926,0.059534512
Laurindo Almeida,Jazz,male,white,0.04326663,0.008790578,0.08691659,0.86102617
Lauritz Melchior,Classical,male,white,0.010004159,0.004601522,0.013498044,0.9718963
Lauv,Pop,unknown,white,0.01860049,0.10356591,0.013789443,0.86404413
Lawrence Brown,Jazz,male,white,0.002793033,0.2972912,0.017071696,0.6828441
Layton Greene,Pop,male,white,0.004111139,0.1205549,0.028521812,0.8468121
Layzie Bone,Rap,unknown,white,0.004014494,0.20937432,0.014039584,0.7725716
Lazy Jay,EDM,male,white,0.002985578,0.25563335,0.006902294,0.73447883
LeToya Luckett,Pop,unknown,white,0.01501502,0.1019642,0.025506599,0.8575142
Lea Hart,Rock,female,white,0.003116643,0.17591564,0.018582996,0.80238473
Lead Belly,Country,unknown,white,0.002139389,0.07181808,0.025575213,0.90046734
Leah Culver,EDM,female,white,0.003760393,0.03105655,0.015485558,0.94969755
Lecrae,Hip-hop,unknown,white,0.005167414,0.13633314,0.008176532,0.8503229
"Lee ""Scratch"" Perry",Rock,male,white,0.001857897,0.18397495,0.008770986,0.8053962
Lee Ann Womack,Country,male,white,0.011561348,0.10446258,0.015285297,0.8686908
Lee Brice,Country,male,white,0.003456191,0.09374649,0.015051356,0.887746
Lee Hazlewood,Country,male,white,0.005360615,0.14202495,0.016566046,0.8360483
Lee Konitz,Jazz,male,white,0.002882485,0.006227771,0.010926644,0.9799631
Lee Morgan,Jazz,male,white,0.002313471,0.044758823,0.010152577,0.9427752
Lee Ritenour,Jazz,male,white,0.000320172,0.06562201,0.015549581,0.91850823
Leehom Wang,Pop,androgynous,white,0.45552334,0.03682871,0.015415972,0.492232
Leessang,Pop,unknown,white,0.06211614,0.012795148,0.016430344,0.9086584
Lefty Frizzell,Country,unknown,white,0.002206142,0.07124269,0.015339761,0.91121143
Leftöver Crack,Rock,unknown,white,0.004034603,0.06255256,0.012225009,0.9211878
Leif Ove Andsnes,Classical,male,white,0.00546835,0.01962919,0.048946127,0.92595637
Leighton Meester,EDM,male,white,0.003397178,0.043812662,0.014996873,0.9377933
Lena Horne,Jazz,female,white,0.01587123,0.3420638,0.010497359,0.63156754
Lenin Ramírez,Pop,unknown,hispanic,0.017616915,0.004267763,0.9083773,0.06973799
Lennon & Maisy,Country,female,white,0.004672892,0.049172297,0.014978958,0.9311759
Lennon Stella,EDM,female,white,0.005376327,0.005323658,0.011851762,0.9774483
Lennox,Hip-hop,male,white,0.000508343,0.050079465,0.008996218,0.9404159
Lenny Cooper,Country,male,white,0.003515536,0.1828853,0.02092696,0.7926722
Lenny Tavárez,Rap,male,hispanic,0.022931578,0.009985295,0.75048834,0.21659485
Lentra,Hip-hop,unknown,hispanic,0.036913555,0.000471671,0.8409298,0.12168499
Leo Marini,Pop,male,white,0.021924969,0.003540443,0.050104506,0.92443013
Leo Smit,Jazz,male,white,0.009769989,0.047141563,0.012939999,0.9301485
Leon Fleisher,Classical,male,white,0.006397981,0.02247381,0.013751997,0.95737624
Leon Russell,Country,male,white,0.002629176,0.047548514,0.014915395,0.93490684
